cycle,pulse_id,branch,SOC_start,SOC_end,SOC_mid,I_A,pulse_time_s,relax_time_s,capacity_increment_mAh,delta_V_pulse_mV,delta_V_relax_mV,dE_s_mV,dE_tau_expected_mV,sqrt_t_slope_V_per_sqrt_s,sqrt_t_slope_stderr,sqrt_t_r2,u_prime_V_per_soc,u_prime_knots,u_prime_halfwidth_soc,u_prime_window_curvature_mV,Q_th_Ah,R_m,tau_d_s,Ds_app_m2_s,Ds_app_cm2_s,Ds_app_rel_uncertainty,Ds_app_cm2_s_uncertainty,Ds_app_relax_m2_s,Ds_app_relax_cm2_s,relax_over_pulse_sqrt_ratio,accepted,flags
3,65,lithiation,0.6433897695129748,0.6534426272271808,0.6484161983700778,4.41543e-05,1799.9799999995157,9000.0,0.022076904698327394,-9.077809800000002,11.260084900000008,-3.43141045192705,-0.11761526455374505,-8.087956931860013e-05,5.368025877534003e-07,0.9288466818724935,-0.011967922850686756,6,0.01507928657130908,0.2601519999999996,0.0022464319849470867,1.37e-05,10829740.003890827,1.7330979315530025e-17,1.7330979315530026e-13,0.013274120826208458,2.3005351347086514e-15,1.5884701367926685e-13,1.5884701367926684e-09,95.73659458849102,True,
3,66,lithiation,0.6534426272271808,0.6634954621738247,0.6584690447005028,4.41542e-05,1799.9799999995157,9000.0,0.022076854698882948,-9.14675000000001,11.377938099999998,-3.5765804960478444,-0.0870587917993944,-8.430127908225087e-05,5.221044898392591e-07,0.9374679672438702,-0.00885867380732022,6,0.015079252419965827,0.24311239999999512,0.0022464319849470867,1.37e-05,21473894.085922617,8.740380261214087e-18,8.740380261214087e-14,0.01238663269462029,1.0826387990696825e-15,1.4929050583945066e-13,1.4929050583945066e-09,130.6925798627859,True,
3,67,lithiation,0.6634954621738247,0.6735482743529065,0.6685218682633656,4.41541e-05,1799.9799999995157,9000.0,0.022076804699438506,-9.301669900000004,11.5447194,-3.721680469699595,-0.06246690951539797,-8.772133725993205e-05,5.069479549508423e-07,0.945109405939738,-0.006356339399956489,6,0.01507921826862274,0.13860309999999543,0.0022464319849470867,1.37e-05,45162523.10676507,4.1558794125894434e-18,4.1558794125894436e-14,0.011558144706542177,4.803425563364829e-16,1.4194812503634548e-13,1.4194812503634548e-09,184.8133594179851,True,
3,68,lithiation,0.6735482743529065,0.6836011092995504,0.6785746918262285,4.41542e-05,1799.9799999995157,9000.0,0.022076854698882948,-9.398773299999997,11.598832899999994,-3.8339156046630265,-0.06448527587949396,-9.036675945743088e-05,4.8868069563585e-07,0.951606192698781,-0.006561704023044637,6,0.015079252419965827,0.16380109999999948,0.0022464319849470867,1.37e-05,44974261.75952284,4.173275839491874e-18,4.1732758394918737e-14,0.010815496728441459,4.513605118890815e-16,1.3501578638236018e-13,1.3501578638236018e-09,179.86792708579185,True,
3,69,lithiation,0.6836011092995504,0.6936539442461943,0.6886275267728723,4.41542e-05,1799.9799999995157,9000.0,0.022076854698882948,-9.400993600000005,11.594377400000008,-3.930900385413503,-0.05868633606555235,-9.265272536196214e-05,4.666529655817811e-07,0.9577503081677331,-0.0059716324727942865,6,0.015079252419965827,0.14083829999999437,0.0022464319849470867,1.37e-05,57083442.30232454,3.2879937233980878e-18,3.287993723398088e-14,0.010073162203458764,3.3120494099743266e-16,1.283369910113857e-13,1.283369910113857e-09,197.56519451221396,True,
3,70,lithiation,0.6936539442461943,0.703706756425276,0.6986803503357352,4.41541e-05,1799.9799999995157,9000.0,0.022076804699438506,-9.387649600000007,11.5069151,-3.9807001885442985,-0.0718439359768484,-9.382652449960475e-05,4.388061710198934e-07,0.9633578119410092,-0.007310501583002534,6,0.015079218268622574,0.1719593999999977,0.0022464319849470867,1.37e-05,39060587.83145375,4.805099216885353e-18,4.805099216885353e-14,0.00935356336302837,4.494479999077515e-16,1.2326504618850207e-13,1.2326504618850208e-09,160.16543280295903,True,
3,71,lithiation,0.703706756425276,0.7137595003016712,0.7087331283634737,4.41538e-05,1799.9799999995157,9000.0,0.02207665470110517,-9.2223585,11.3831311,-4.023562847254066,-0.09954352473515288,-9.483681266677788e-05,4.066411407670833e-07,0.9690186423487228,-0.010129150493449738,7,0.015079115814592814,0.2520158999999994,0.0022464319849470867,1.37e-05,20787182.062383987,9.029121861574472e-18,9.029121861574472e-14,0.00857559695085647,7.743010990502953e-16,1.1807092364181788e-13,1.1807092364181788e-09,114.35330555439081,True,
3,72,lithiation,0.7137595003016712,0.7238122669456285,0.7187858836236498,4.41539e-05,1799.9799999995157,9000.0,0.022076704700549614,-9.19048489999999,11.311970699999993,-4.111882294327222,-0.11906282028672731,-9.691853356312887e-05,3.673407920625254e-07,0.9756270519258283,-0.012115328412371812,7,0.0150791499659359,0.3120451999999996,0.0022464319849470867,1.37e-05,15175013.54669046,1.2368357986799527e-17,1.2368357986799527e-13,0.0075804034286848605,9.375714329033691e-16,1.1164422381430525e-13,1.1164422381430525e-09,95.00842221575539,True,
3,73,lithiation,0.7238122669456285,0.7338650108220237,0.7288386388838262,4.41538e-05,1799.9799999995157,9000.0,0.02207665470110517,-9.344652300000005,11.446133299999994,-4.290161799367589,-0.14254956789952208,-0.00010112064514027944,3.400324919200253e-07,0.9807156998363857,-0.014505273244765755,7,0.015079115814592814,0.35800040000000255,0.0022464319849470867,1.37e-05,11524327.801216511,1.6286416287133673e-17,1.6286416287133672e-13,0.006725283278173628,1.095307631172347e-15,1.0500532406923273e-13,1.0500532406923273e-09,80.29581196673949,True,
3,74,lithiation,0.7338650108220237,0.7439177546984188,0.7388913827602213,4.41538e-05,1799.9799999995157,9000.0,0.02207665470110517,-9.547010100000003,11.675171599999992,-4.460759624082296,-0.16865270743035396,-0.0001051416967698992,3.1430811314888875e-07,0.9846974566504106,-0.017161424203482427,6,0.015079115814592647,0.4350841000000036,0.0022464319849470867,1.37e-05,8900841.711480653,2.1086769777953707e-17,2.1086769777953707e-13,0.005978752917346325,1.2607258632735105e-15,1.010531757889549e-13,1.010531757889549e-09,69.2261142906426,True,
3,75,lithiation,0.7439177546984188,0.7539704758072518,0.7489441152528353,4.41537e-05,1799.9799999995157,9000.0,0.022076604701660726,-9.716019000000006,11.9449794,-4.641613847107583,-0.19904288040275847,-0.00010940449536909348,2.9291243933676315e-07,0.9876881106262094,-0.02025385239058605,6,0.01507908166324956,0.49141050000000436,0.0022464319849470867,1.37e-05,6919023.231956789,2.7126661337559755e-17,2.7126661337559757e-13,0.005354669172387778,1.4525429721403463e-15,9.76953425518106e-14,9.76953425518106e-10,60.01209074059631,True,
3,76,lithiation,0.7539704758072518,0.764023219683647,0.7589968477454494,4.41538e-05,1799.9799999995157,9000.0,0.02207665470110517,-9.8264515,12.108787900000001,-4.750396157683913,-0.22472673819321964,-0.00011196853326317718,2.722146970640022e-07,0.9898260494738481,-0.022867293047112183,6,0.015079115814592647,0.5796103999999996,0.0022464319849470867,1.37e-05,5685258.705078302,3.301344929692429e-17,3.3013449296924293e-13,0.004862342823124661,1.6052270825548972e-15,9.584793267695861e-14,9.58479326769586e-10,53.882274968049806,True,
3,77,lithiation,0.764023219683647,0.7740760090951665,0.7690496143894068,4.4154e-05,1799.9799999995157,9000.0,0.02207675469999406,-9.9027976,12.190319599999999,-4.855995915155672,-0.24604324738991487,-0.0001144575572444581,2.4297245245705354e-07,0.9922243875248493,-0.02503626226444878,7,0.01507918411727932,0.668562999999997,0.0022464319849470867,1.37e-05,4956028.498941266,3.7871049377560145e-17,3.7871049377560144e-13,0.004245634072691482,1.607866176059509e-15,9.296396151614918e-14,9.296396151614918e-10,49.54543450924909,True,
3,78,lithiation,0.7740760090951665,0.7841287302039994,0.7791023696495829,4.41537e-05,1799.9799999995157,9000.0,0.022076604701660726,-9.9168793,12.194767600000004,-4.926185234821811,-0.2713134690458295,-0.00011611194456561777,2.1488988985382894e-07,0.9940789513441312,-0.027607834766623037,7,0.015079081663249394,0.7975325000000033,0.0022464319849470867,1.37e-05,4194486.858435143,4.4746832290713714e-17,4.4746832290713713e-13,0.0037014260790781827,1.6562709199698547e-15,9.039962813962619e-14,9.039962813962619e-10,44.94715151034429,True,
3,79,lithiation,0.7841287302039994,0.794181405777708,0.7891550679908537,4.41535e-05,1799.9799999995157,9000.0,0.022076504702771838,-9.878337400000007,12.170307300000003,-4.965425080102304,-0.3147078977880069,-0.00011703684172696799,1.8825291595474642e-07,0.9955209262640717,-0.032023633135080165,7,0.015079013360562887,0.8820219999999962,0.0022464319849470867,1.37e-05,3167361.646257082,5.925752123121021e-17,5.925752123121021e-13,0.0032169855778220063,1.9063059117828457e-15,8.861990609614325e-14,8.861990609614325e-10,38.67175684354178,True,
3,80,lithiation,0.794181405777708,0.8042340813514165,0.7992077435645623,4.41535e-05,1799.9799999995157,9000.0,0.022076504702771838,-9.8412707,12.181423600000004,-5.069311254905189,-0.37992290630997105,-0.00011948547595301794,1.5590953796773203e-07,0.9970479022116605,-0.03865969636224234,6,0.01507901336056272,0.9405761999999942,0.0022464319849470867,1.37e-05,2265202.4779931023,8.285793513977054e-17,8.285793513977054e-13,0.0026096818332804928,2.1623284807739255e-15,8.518031466504973e-14,8.518031466504973e-10,32.06288275248516,True,
3,81,lithiation,0.8042340813514165,0.8142868252278117,0.8092604532896142,4.41538e-05,1799.9799999995157,9000.0,0.02207665470110517,-10.015472799999994,12.356363199999997,-5.242205515889911,-0.42612499876092896,-0.00012356065540531833,1.290288505860588e-07,0.9981072639727858,-0.04336077362093123,6,0.015079115814592814,1.082889700000006,0.0022464319849470867,1.37e-05,1925547.0307582587,9.747359945089982e-17,9.747359945089982e-13,0.0020885102974373686,2.035746161814897e-15,8.195855796638114e-14,8.195855796638114e-10,28.9970389813538,True,
3,82,lithiation,0.8142868252278117,0.8243395463366446,0.8193131857822282,4.41537e-05,1799.9799999995157,9000.0,0.022076604701660726,-10.308250800000001,12.643218100000006,-5.446539509637084,-0.46841050893587405,-0.00012837688058238506,1.0315639999951179e-07,0.9988784182610151,-0.04766368576956648,7,0.015079081663249394,1.2111143000000033,0.0022464319849470867,1.37e-05,1720236.3763566085,1.091070986404321e-16,1.091070986404321e-12,0.0016070868762590286,1.7534458633173773e-15,7.949045934706472e-14,7.949045934706472e-10,26.991747321644475,True,
3,83,lithiation,0.8243395463366446,0.8343922902130397,0.8293659182748422,4.41538e-05,1799.9799999995157,9000.0,0.02207665470110517,-10.551370700000007,13.096109100000003,-5.687143067695661,-0.550394044551512,-0.0001340479923380108,8.494049647931925e-08,0.9993022410658828,-0.05600589413318189,7,0.015079115814592647,1.4445931000000023,0.0022464319849470867,1.37e-05,1358441.4528572182,1.3816568951516493e-16,1.3816568951516493e-12,0.0012673147131534238,1.7509941117555625e-15,7.822351467809694e-14,7.822351467809693e-10,23.794060327581047,True,
3,84,lithiation,0.8343922902130397,0.8444451023921216,0.8394186963025807,4.41541e-05,1799.9799999995157,9000.0,0.022076804699438506,-11.2866759,13.9892846,-6.247941937503704,-0.6252305236545681,-0.00014726622189692584,9.078802591947166e-08,0.9993395141810363,-0.06362052232760662,8,0.01507921826862274,1.6536116999999948,0.0022464319849470867,1.37e-05,1270555.6629441062,1.477227684500563e-16,1.477227684500563e-12,0.0012329782722750335,1.8213896381923523e-15,7.395339315247016e-14,7.395339315247016e-10,22.374602759683718,True,
3,85,lithiation,0.8444451023921216,0.8544979601063276,0.8494715312492246,4.41543e-05,1799.9799999995157,9000.0,0.022076904698327394,-11.778101299999996,14.708273100000003,-6.589366970817759,-0.7361306205996239,-0.00015531373181621326,1.1573744736897359e-07,0.9990352639893658,-0.07490485617484366,7,0.01507928657130908,1.8922760999999997,0.0022464319849470867,1.37e-05,1019477.6122157068,1.841040918908256e-16,1.841040918908256e-12,0.0014903697955816128,2.743831777970682e-15,7.349825783194619e-14,7.349825783194618e-10,19.980520696203627,True,
3,86,lithiation,0.8544979601063276,0.864550840588096,0.8595244003472118,4.41544e-05,1799.9799999995157,9000.0,0.02207695469777184,-12.006402,15.105567899999992,-6.805570560195763,-0.8496672504272356,-0.00016040972759958223,1.2692471663413072e-07,0.9989124280429461,-0.08645756237903726,7,0.0150793207226525,2.1776407999999985,0.0022464319849470867,1.37e-05,816265.4120547705,2.299374654715937e-16,2.2993746547159368e-12,0.001582506479294854,3.6387752894143374e-15,7.267517671946735e-14,7.267517671946734e-10,17.778215992677726,True,
3,87,lithiation,0.864550840588096,0.8746036299996155,0.8695772352938558,4.4154e-05,1799.9799999995157,9000.0,0.02207675469999406,-11.9797289,15.198968400000012,-6.810279734215911,-0.9876135507388181,-0.00016052072451234794,1.4947739530860583e-07,0.9984943154320951,-0.10049514520118487,6,0.01507918411727932,2.463005499999997,0.0022464319849470867,1.37e-05,605000.7210450543,3.1023103522222535e-16,3.1023103522222536e-12,0.0018624061878951634,5.777761996749949e-15,7.347496467573759e-14,7.347496467573759e-10,15.389590785413898,True,
3,88,lithiation,0.8746036299996155,0.8846563738760107,0.8796300019378132,4.41538e-05,1799.9799999995157,9000.0,0.02207665470110517,-11.915229299999996,15.173017999999997,-6.973167109099979,-1.1204595330841975,-0.00016436003808693422,1.9370253909629856e-07,0.9975904827493081,-0.11401347563918801,6,0.015079115814592814,2.8328523000000008,0.0022464319849470867,1.37e-05,492796.783357468,3.808669340762564e-16,3.808669340762564e-12,0.002357051523605079,8.977229872552355e-15,6.984331816519404e-14,6.984331816519404e-10,13.541781342369829,True,
3,89,lithiation,0.8846563738760107,0.8947091632875303,0.8896827685817705,4.4154e-05,1799.9799999995157,9000.0,0.02207675469999406,-12.187257399999998,15.4709965,-7.323750035421861,-1.2809027446150687,-0.0001726234028136589,2.5007583548589294e-07,0.9963636842912676,-0.13033894402561685,6,0.01507918411727932,3.1953007000000007,0.0022464319849470867,1.37e-05,415943.92357165803,4.512387111905124e-16,4.512387111905124e-12,0.002897357269174462,1.3073997600007468e-14,6.582799287265693e-14,6.582799287265693e-10,12.078197634473241,True,
3,90,lithiation,0.8947091632875303,0.9047620210017363,0.8997355921446333,4.41543e-05,1799.9799999995157,9000.0,0.022076904698327394,-12.577891300000005,15.957981300000007,-7.736702621025199,-1.4579176355510504,-0.00018235684267476425,3.130484688523041e-07,0.9949013098075589,-0.14835018100016717,7,0.01507928657130908,3.9461328999999963,0.0022464319849470867,1.37e-05,358299.2504497606,5.238358711730467e-16,5.2383587117304675e-12,0.003433361361828687,1.7985178400254084e-14,6.276032148124768e-14,6.276032148124767e-10,10.945735829561015,True,
3,91,lithiation,0.9047620210017363,0.9148148559483803,0.9097884384750583,4.41542e-05,1799.9799999995157,9000.0,0.022076854698882948,-13.153076100000009,16.792595300000006,-8.331637935655477,-1.654586910490153,-0.00019637968042438412,3.8957384770527377e-07,0.9932028938874919,-0.1683626136194089,7,0.015079252419965994,4.455335400000003,0.0022464319849470867,1.37e-05,322612.8630094639,5.81780894441565e-16,5.8178089444156496e-12,0.003967557609457247,2.3082492147784745e-14,5.992608828280732e-14,5.992608828280732e-10,10.14911649157516,True,
3,92,lithiation,0.9148148559483803,0.924867668127462,0.9198412620379212,4.41541e-05,1799.9799999995157,9000.0,0.022076804699438506,-14.378331599999989,18.355853899999996,-9.441836162405876,-1.8374386371513223,-0.00022254744895449952,4.979537492972419e-07,0.9913688705068582,-0.18696912805408372,7,0.015079218268622574,4.5642927,0.0022464319849470867,1.37e-05,335959.79065765993,5.586680466510185e-16,5.586680466510186e-12,0.004475034439950377,2.5000587492631117e-14,5.5754166581169496e-14,5.57541665811695e-10,9.98991396439668,True,
3,93,lithiation,0.924867668127462,0.9349205941443546,0.9298941311359084,4.41546e-05,1799.9799999995157,9000.0,0.022077054696660724,-15.839278700000001,20.091794499999995,-10.779853768710689,-2.1644334845337996,-0.0002540850015891204,6.437837108935029e-07,0.9889592170384551,-0.2202400943311811,7,0.01507938902533884,5.602702500000001,0.0022464319849470867,1.37e-05,315600.23764315643,5.947080439534323e-16,5.9470804395343235e-12,0.00506746724023138,3.013663530236102e-14,5.124515131080578e-14,5.124515131080578e-10,9.282703600534806,True,
3,94,lithiation,0.9349205941443546,0.9449735201612472,0.9399470571528009,4.41546e-05,1799.9799999995157,9000.0,0.022077054696660724,-17.638232600000006,22.1879818,-12.715361165961772,-2.4586772442649796,-0.0002997056018920422,8.809459745730117e-07,0.9851976127226192,-0.25018061865896596,7,0.015079389025339007,6.9598350999999985,0.0022464319849470867,1.37e-05,340294.1064531897,5.515523085493645e-16,5.515523085493645e-12,0.005878742132356536,3.242433794467661e-14,4.4917881509965515e-14,4.4917881509965514e-10,9.02435724402415,True,
3,95,lithiation,0.9449735201612472,0.9550263095727668,0.9499999148670071,4.4154e-05,1799.9799999995157,9000.0,0.02207675469999406,-19.619528199999994,24.4168452,-15.07681866345265,-2.781148472685793,-0.000355365998115986,1.2515647632173603e-06,0.9788852340795637,-0.2829972506751541,7,0.01507918411727932,6.685597800000002,0.0022464319849470867,1.37e-05,373913.49893427227,5.019610164782864e-16,5.019610164782864e-12,0.007043807060060196,3.5357165517447466e-14,3.869017916347221e-14,3.869017916347221e-10,8.779410894385054,True,
3,96,lithiation,0.9550263095727668,0.9650790762167241,0.9600526928947455,4.41539e-05,1799.9799999995157,9000.0,0.022076704700549614,-23.464258800000007,27.707885999999995,-19.798793939078866,-3.2192745515495735,-0.0004666646410431963,1.8620862661101461e-06,0.9730581038282057,-0.32757974611795704,6,0.0150791499659359,6.8367906,0.0022464319849470867,1.37e-05,481239.76791569043,3.9001348706676678e-16,3.900134870667668e-12,0.007980404351817107,3.11246532945499e-14,2.889151906670529e-14,2.889151906670529e-10,8.606872621865387,True,
3,97,lithiation,0.9650790762167241,0.9751318656282436,0.9701054709224839,4.4154e-05,1799.9799999995157,9000.0,0.02207675469999406,-27.835268499999994,30.962590099999993,-24.722769965248588,-3.6712081189788393,-0.0005827245137722271,2.115328779070795e-06,0.9775978853681019,-0.37356574614083626,6,0.01507918411727932,7.782559800000001,0.0022464319849470867,1.37e-05,577000.6680935854,3.2528558523186664e-16,3.2528558523186664e-12,0.007260133147230616,2.3616166596581847e-14,2.3137763345469152e-14,2.3137763345469152e-10,8.433896716433598,True,
3,98,lithiation,0.9751318656282436,0.9851846778073253,0.9801582717177845,4.41541e-05,1799.9799999995157,9000.0,0.022076804699438506,-32.583542099999995,32.25897989999999,-30.422044393196195,-4.269606912229913,-0.0007170584466021062,2.5459373565586598e-06,0.9785479882785432,-0.43445515152056363,7,0.015079218268622574,12.094830199999999,0.0022464319849470867,1.37e-05,645953.2327966667,2.905628309767761e-16,2.9056283097677613e-12,0.007101059526243594,2.0633039588799432e-14,1.6586911683887228e-14,1.658691168388723e-10,7.555491773164641,True,
3,99,lithiation,0.9851846778073253,0.9952374444512825,0.9902110611293039,4.41539e-05,1799.9799999995157,9000.0,0.022076704700549614,-39.4213069,30.9343654,-38.9792341037525,-4.840099233412363,-0.0009187544628798069,2.8002896934889797e-06,0.9841018485398367,-0.4925080022465814,7,0.015079149965935734,12.063692300000001,0.0022464319849470867,1.37e-05,825197.9526058304,2.274484557399929e-16,2.274484557399929e-12,0.006095839109638847,1.3864891919268092e-14,9.29088069417642e-15,9.29088069417642e-11,6.391266771237391,True,
3,100,lithiation,0.9952374444512825,0.9999999999999994,0.997618722225641,4.41542e-05,852.7450000001118,28800.0,0.010458964799723592,-29.2576002,30.1353046,-27.342722540763802,-2.4395304020094204,-0.000936336955823538,2.3912136411631867e-06,0.994861218959133,-0.5239752908882165,5,0.016073624976919748,7.681748799999999,0.0022464319849470867,1.37e-05,757220.9375259879,2.4786689154849e-16,2.4786689154849e-12,0.005107592146803687,1.2660029887257086e-14,3.782310880014846e-14,3.7823108800148464e-10,12.352912091268799,True,
3,101,delithiation,1.0,0.9899472333560374,0.9949736166780188,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,31.305327999999992,-16.53028279999999,24.837071576691493,6.577298391176104,0.0005854186435578994,1.2784069364950328e-06,0.9917753386372453,-0.6692780322465212,15,0.015079149965943894,18.66380120000001,0.0022464319849470867,1.37e-05,181428.60379504182,1.034511626468953e-15,1.0345116264689529e-11,0.004367496493536578,4.518225901125974e-14,6.534326834196041e-15,6.534326834196041e-11,2.5132329137106653,True,
3,102,delithiation,0.9899472333560374,0.9798944667120749,0.9849208500340562,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,19.3413496,-12.250326500000005,15.845577517378029,2.9187253067981986,0.00037348591873932486,1.8558735932110554e-07,0.9995707982722395,-0.2969971276691193,16,0.015079149965943728,9.695462800000012,0.0022464319849470867,1.37e-05,374998.70483836497,5.005083953047243e-16,5.005083953047243e-12,0.0009938118146330254,4.974111565768516e-15,8.816987941468204e-15,8.816987941468205e-11,4.197149512996973,True,
3,103,delithiation,0.9798944667120749,0.9698417228356746,0.9748680947738748,-4.41538e-05,1799.980000000447,9000.0,0.022076654701116593,13.230025800000003,-10.826379100000006,9.070465637456634,-0.9764563488135235,0.0002137941131071838,5.027619490045587e-08,0.9999038407348767,0.09936028821288775,7,0.015079115814600474,2.2205859000000023,0.0022464319849470867,1.37e-05,1097876.6997901713,1.7095726690972831e-16,1.709572669097283e-12,0.00047032347308132236,8.040521552147404e-16,2.1015917745617117e-14,2.1015917745617117e-10,11.087417387530909,False,sign: dV/dt direction disagrees with I*U'
3,104,delithiation,0.9698417228356746,0.9597890472619608,0.9648153850488177,-4.41535e-05,1799.980000000447,9000.0,0.02207650470278326,9.809300300000004,-10.616578200000005,4.946057324932003,-0.7033880061395971,0.00011658033682354965,2.2841435519288898e-07,0.993368585396692,0.07157443336675205,7,0.015079013360570714,1.8129496999999968,0.0022464319849470867,1.37e-05,629112.6880121587,2.98340827607617e-16,2.98340827607617e-12,0.003918574288194173,1.1690706961817782e-14,6.796602938610525e-14,6.796602938610524e-10,15.093487672994236,False,sign: dV/dt direction disagrees with I*U'
3,105,delithiation,0.9597890472619608,0.9497363033855605,0.9547626753237606,-4.41538e-05,1799.980000000447,9000.0,0.022076654701116593,8.256442900000009,-10.440148400000002,3.064038752476069,-0.45634746871497534,7.222048721584113e-05,3.518493285357914e-07,0.9603606465169492,0.04643609114922246,7,0.015079115814600474,1.1414289999999994,0.0022464319849470867,1.37e-05,573584.3404394456,3.272230198198983e-16,3.272230198198983e-12,0.009743753942956379,3.1883805895962274e-14,1.7126392791950422e-13,1.7126392791950423e-09,22.87762969168717,False,sign: dV/dt direction disagrees with I*U'
3,106,delithiation,0.9497363033855605,0.9396834912064735,0.9447098972960171,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,8.090414099999998,-10.829284800000005,2.6424271204874596,-0.2882680630606928,6.228295054027615e-05,3.882588213849708e-07,0.9366999045217528,0.029332804539165,7,0.015079218268630401,0.8857250000000039,0.0022464319849470867,1.37e-05,1069086.9949970897,1.7556101690350364e-16,1.7556101690350363e-12,0.012467579586933593,2.1888209506074253e-14,2.4776193180805666e-13,2.4776193180805665e-09,37.56671719031177,False,sign: dV/dt direction disagrees with I*U'
3,107,delithiation,0.9396834912064735,0.9296306790273866,0.93465708511693,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,7.986642399999994,-10.980494299999991,2.4002845959311663,-0.21149779973320249,5.657556479491069e-05,4.0190705251946284e-07,0.9193210488467017,0.021521023016452995,7,0.015079218268630401,0.6425976000000028,0.0022464319849470867,1.37e-05,1638754.2804957663,1.1453211883798639e-16,1.1453211883798638e-12,0.014207796386174717,1.627249024127276e-14,3.087161642662221e-13,3.087161642662221e-09,51.91777084135873,False,sign: dV/dt direction disagrees with I*U'
3,108,delithiation,0.9296306790273866,0.9195778213131752,0.9246042501702809,-4.41543e-05,1799.980000000447,9000.0,0.022076904698338815,7.856920399999995,-10.991595699999996,2.2741129611072806,-0.13658433437596673,5.360165432056156e-05,4.126294970446838e-07,0.9065741481601481,0.013898117583846202,7,0.015079286571317074,0.4143268000000033,0.0022464319849470867,1.37e-05,3527137.222899087,5.321312671972839e-17,5.321312671972838e-13,0.01539614783442978,8.192771657091836e-15,3.446184209019047e-13,3.446184209019047e-09,80.47479054035693,False,sign: dV/dt direction disagrees with I*U'
3,109,delithiation,0.9195778213131752,0.9095251229718992,0.9145514721425372,-4.41536e-05,1799.980000000447,9000.0,0.0220765547022277,7.6345726,-10.643973899999992,2.0615650478209666,-0.07192458683048868,4.859182412770149e-05,4.197225982454809e-07,0.8851538023187538,0.0073187911129905464,6,0.015079047511913968,0.1882611999999978,0.0022464319849470867,1.37e-05,10452962.775777573,1.7955674771456185e-17,1.7955674771456185e-13,0.017275441117107732,3.1019220223222816e-15,3.932371870940762e-13,3.932371870940762e-09,147.98797419699648,False,sign: dV/dt direction disagrees with I*U'; sqrt(t) fit weak (R2=0.885)
3,110,delithiation,0.9095251229718992,0.8994724701657477,0.9044987965688235,-4.41534e-05,1799.980000000447,9000.0,0.022076454703338817,7.282488099999998,-9.929440900000003,2.0834555423958827,-0.03515850374667409,4.9107790899439794e-05,3.8392835892744125e-07,0.9039207654268177,0.003577620973147724,6,0.015078979209227295,0.09487570000001055,0.0022464319849470867,1.37e-05,44679445.76071339,4.2008130764467915e-18,4.2008130764467917e-14,0.015636148639372863,6.568453766954323e-16,3.3505968734696645e-13,3.3505968734696644e-09,282.4193251096273,False,sign: dV/dt direction disagrees with I*U'
3,111,delithiation,0.8994724701657477,0.8894198173595962,0.894446143762672,-4.41534e-05,1799.980000000447,9000.0,0.022076454703338817,7.255054999999996,-9.755246299999992,2.1735546688974834,-0.005731128930707466,5.1231459475239944e-05,3.756826648154556e-07,0.9144845095892971,0.0005831820150836859,6,0.015078979209227295,0.07708370000000797,0.0022464319849470867,1.37e-05,,,,,,2.971504592603666e-13,2.971504592603666e-09,,False,undefined: |U'| below threshold or no slope; sign: dV/dt direction disagrees with I*U'
3,112,delithiation,0.8894198173595962,0.8793671645534445,0.8843934909565203,-4.41534e-05,1799.980000000447,9000.0,0.022076454703338817,7.25951050000001,-9.766370100000005,2.2098777048468268,0.037661528488219645,5.208760639939363e-05,3.9137864465704886e-07,0.910597158645481,-0.0038323210558413204,6,0.015078979209227461,0.08969010000001165,0.0022464319849470867,1.37e-05,43806713.00458567,4.2845031532119894e-18,4.2845031532119895e-14,0.015027707038640387,6.438625819260075e-16,2.8811836337178536e-13,2.8811836337178534e-09,259.319536196065,True,
3,113,delithiation,0.8793671645534445,0.8693144662121686,0.8743408153828065,-4.41536e-05,1799.980000000447,9000.0,0.0220765547022277,7.289148799999992,-9.730040999999995,2.275480390735159,0.049942641886279296,5.363388512504436e-05,4.0642043925286116e-07,0.9092103161983882,-0.005081986281798525,6,0.015079047511913968,0.13861060000000536,0.0022464319849470867,1.37e-05,26412118.718900934,7.106207646480326e-18,7.106207646480326e-14,0.015155360768861512,1.0769714058085163e-15,2.6972686828597446e-13,2.6972686828597446e-09,194.8243151044262,True,
3,114,delithiation,0.8693144662121686,0.8592616768006438,0.8642880715064062,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,7.7776164000000065,-10.308183800000009,2.51608328717155,0.09627792530705347,5.9304981285997514e-05,4.4186344727049597e-07,0.9119620068516807,-0.009796811795624008,6,0.015079184117287148,0.24087720000000312,0.0022464319849470867,1.37e-05,8689537.26811673,2.159953910188796e-17,2.159953910188796e-13,0.014901394037698626,3.2186324318991155e-15,2.476026823513664e-13,2.476026823513664e-09,107.06694984467862,True,
