Time [s],Current [mA],Discharge capacity [A.h],Voltage [V],Absolute error [V]
32103,0.68783,0.0061338,3.4108,0.021715
32117,0.68783,0.0061364,3.4083,0.024217
32130,0.68783,0.0061389,3.4059,0.026819
32142,0.68783,0.0061413,3.4036,0.02946
32154,0.68783,0.0061435,3.4013,0.0322
32166,0.68783,0.0061458,3.399,0.034905
32178,0.68783,0.006148,3.3967,0.037646
32189,0.68783,0.0061501,3.3945,0.040409
32199,0.68783,0.0061522,3.3923,0.043213
32210,0.68784,0.0061542,3.3901,0.046014
32221,0.68783,0.0061563,3.3878,0.048725
32231,0.68784,0.0061581,3.3858,0.05166
32241,0.68783,0.00616,3.3836,0.054474
32250,0.68784,0.0061619,3.3815,0.057354
32260,0.68783,0.0061637,3.3793,0.060246
32269,0.68783,0.0061654,3.3772,0.063145
32278,0.68783,0.0061671,3.3752,0.066076
32286,0.68783,0.0061688,3.3732,0.069056
32296,0.68783,0.0061706,3.3709,0.071801
32304,0.68783,0.0061722,3.3688,0.074733
32313,0.68783,0.0061738,3.3667,0.07761
32321,0.68783,0.0061755,3.3645,0.080359
32330,0.68783,0.0061771,3.3623,0.083209
32339,0.68783,0.0061787,3.3599,0.085829
32348,0.68783,0.0061806,3.3573,0.08819
32358,0.68783,0.0061824,3.3545,0.090407
32366,0.68783,0.006184,3.3521,0.093004
32375,0.68783,0.0061857,3.3495,0.095372
32383,0.68783,0.0061873,3.3468,0.097678
32392,0.68783,0.006189,3.3439,0.099856
32401,0.68784,0.0061907,3.3409,0.10179
32410,0.68783,0.0061925,3.3378,0.10371
32420,0.68783,0.0061944,3.3342,0.10514
32429,0.68783,0.006196,3.3312,0.10708
32438,0.68783,0.0061977,3.3278,0.10872
32446,0.68783,0.0061993,3.3244,0.11027
32455,0.68783,0.0062011,3.3207,0.11158
32464,0.68783,0.0062027,3.317,0.11292
32473,0.68783,0.0062044,3.3133,0.11418
32482,0.68783,0.0062061,3.3092,0.11515
32490,0.68783,0.0062076,3.3056,0.11649
32498,0.68783,0.0062093,3.3014,0.11731
32507,0.68783,0.0062109,3.2972,0.11806
32515,0.68783,0.0062125,3.2929,0.11877
32524,0.68783,0.0062141,3.2885,0.11939
32532,0.68783,0.0062156,3.2841,0.12
32539,0.68783,0.0062171,3.2796,0.12053
32547,0.68783,0.0062186,3.2751,0.12103
32555,0.68783,0.0062201,3.2705,0.12146
32562,0.68783,0.0062215,3.2659,0.12178
32570,0.68783,0.0062229,3.2611,0.12201
32577,0.68783,0.0062243,3.2562,0.12218
32584,0.68783,0.0062257,3.2512,0.12219
32591,0.68783,0.006227,3.2463,0.12227
32598,0.68783,0.0062284,3.2412,0.12221
32605,0.68783,0.0062297,3.236,0.12207
32612,0.68783,0.0062309,3.2309,0.12197
32618,0.68783,0.0062322,3.2258,0.1218
32625,0.68783,0.0062334,3.2206,0.12165
32631,0.68783,0.0062346,3.2154,0.12139
32637,0.68783,0.0062357,3.2101,0.12117
32643,0.68783,0.0062369,3.2049,0.1209
32649,0.68783,0.006238,3.1996,0.12065
32654,0.68783,0.0062391,3.1942,0.12028
32660,0.68783,0.0062401,3.189,0.11999
32665,0.68783,0.0062412,3.1836,0.11964
32671,0.68783,0.0062422,3.1782,0.11924
32676,0.68783,0.0062432,3.1728,0.11887
32681,0.68784,0.0062442,3.1674,0.1184
32687,0.68784,0.0062452,3.1618,0.11784
32692,0.68784,0.0062462,3.1563,0.11735
32697,0.68783,0.0062471,3.1508,0.11684
32701,0.68784,0.0062481,3.1453,0.11631
32706,0.68784,0.006249,3.1396,0.11562
32711,0.68784,0.0062499,3.1339,0.11499
32716,0.68784,0.0062508,3.1282,0.11431
32720,0.68784,0.0062517,3.1227,0.11374
32725,0.68784,0.0062525,3.1169,0.113
32729,0.68783,0.0062534,3.1111,0.11219
32734,0.68783,0.0062542,3.1054,0.1115
32738,0.68784,0.0062551,3.0995,0.11067
32742,0.68784,0.0062559,3.0937,0.10984
32747,0.68784,0.0062567,3.0878,0.1089
32751,0.68784,0.0062575,3.0819,0.10801
32755,0.68784,0.0062583,3.0759,0.10699
32759,0.68784,0.0062591,3.0699,0.106
32763,0.68783,0.0062598,3.064,0.10512
32767,0.68784,0.0062606,3.0577,0.1039
32771,0.68784,0.0062614,3.0514,0.10271
32775,0.68783,0.0062621,3.0456,0.10188
32779,0.68784,0.0062628,3.0394,0.10072
32782,0.68784,0.0062635,3.0335,0.099735
32786,0.68784,0.0062643,3.0272,0.098445
32790,0.68784,0.006265,3.0209,0.09722
32793,0.68784,0.0062657,3.0147,0.096017
32797,0.68784,0.0062664,3.0083,0.09466
32801,0.68784,0.0062671,3.0021,0.093381
32804,0.68784,0.0062677,2.9958,0.092074
32808,0.68784,0.0062684,2.9894,0.090763
32811,0.68783,0.0062691,2.9829,0.089246
32815,0.68783,0.0062697,2.9765,0.087863
32818,0.68783,0.0062704,2.9702,0.086513
32821,0.68783,0.006271,2.9638,0.085076
32825,0.68783,0.0062717,2.9571,0.083466
32828,0.68783,0.0062723,2.9506,0.081969
32831,0.68783,0.0062729,2.9441,0.08045
32835,0.68783,0.0062735,2.9375,0.078843
32838,0.68783,0.0062741,2.9309,0.077312
32841,0.68783,0.0062748,2.9242,0.075563
32844,0.68783,0.0062754,2.9175,0.073895
32847,0.68783,0.006276,2.9108,0.072229
32851,0.68783,0.0062766,2.9041,0.070509
32854,0.68783,0.0062772,2.8973,0.068794
32857,0.68783,0.0062777,2.8906,0.06701
32860,0.68783,0.0062783,2.8838,0.065286
32863,0.68784,0.0062789,2.8769,0.063384
32866,0.68784,0.0062795,2.8701,0.061598
32869,0.68784,0.00628,2.8633,0.059784
32872,0.68784,0.0062806,2.8565,0.057941
32875,0.68783,0.0062812,2.8495,0.056004
32878,0.68783,0.0062817,2.8426,0.054122
32880,0.68783,0.0062823,2.8356,0.052085
32883,0.68783,0.0062828,2.8289,0.05037
32886,0.68783,0.0062834,2.8219,0.048403
32889,0.68783,0.0062839,2.8149,0.046407
32892,0.68783,0.0062844,2.8078,0.044369
32894,0.68784,0.006285,2.801,0.042566
32897,0.68783,0.0062855,2.7939,0.040499
32900,0.68783,0.006286,2.7869,0.038545
32903,0.68783,0.0062865,2.78,0.036629
32905,0.68783,0.006287,2.7728,0.034515
32908,0.68783,0.0062876,2.7659,0.032539
32911,0.68783,0.0062881,2.7588,0.030489
32913,0.68783,0.0062886,2.7518,0.028513
32916,0.68783,0.0062891,2.7448,0.026544
32919,0.68783,0.0062896,2.7377,0.024524
32921,0.68784,0.0062901,2.7306,0.022414
32924,0.68783,0.0062906,2.7236,0.02038
32926,0.68783,0.0062911,2.7165,0.018268
32929,0.68783,0.0062915,2.7095,0.016267
32931,0.68783,0.006292,2.7023,0.014093
32934,0.68783,0.0062925,2.6952,0.012032
32937,0.68783,0.006293,2.6881,0.0099004
32939,0.68783,0.0062935,2.6811,0.0079587
32942,0.68783,0.006294,2.6739,0.0057904
32944,0.68783,0.0062944,2.6669,0.0037139
32946,0.68783,0.0062949,2.6597,0.0015868
32949,0.68783,0.0062954,2.6527,0.00048183
32951,0.68783,0.0062958,2.6457,0.0024925
32954,0.68783,0.0062963,2.6385,0.0046555
32956,0.68783,0.0062968,2.6314,0.0067854
32959,0.68783,0.0062972,2.6242,0.0089027
32961,0.68783,0.0062977,2.6173,0.010842
32963,0.68783,0.0062982,2.6102,0.012963
32966,0.68783,0.0062986,2.6032,0.014929
32968,0.68783,0.0062991,2.5962,0.016998
32971,0.68783,0.0062995,2.5892,0.018936
32973,0.68783,0.0063,2.5822,0.020901
32975,0.68783,0.0063004,2.5752,0.022855
32978,0.68784,0.0063009,2.5681,0.024969
32980,0.68784,0.0063013,2.5611,0.026935
32982,0.68784,0.0063018,2.5541,0.028872
32985,0.68784,0.0063022,2.5473,0.030668
32987,0.68784,0.0063026,2.5403,0.032649
32989,0.68784,0.0063031,2.5336,0.034402
32992,0.68783,0.0063035,2.5268,0.036148
32994,0.68783,0.006304,2.5196,0.038301
32996,0.68783,0.0063044,2.5128,0.04015
32998,0.68783,0.0063048,2.506,0.041926
33001,0.68783,0.0063053,2.4992,0.04371
33003,0.68784,0.0063057,2.4924,0.045524
33005,0.68783,0.0063061,2.4856,0.047309
33008,0.68784,0.0063066,2.479,0.04898
33010,0.68783,0.006307,2.4722,0.050719
33012,0.68783,0.0063074,2.4655,0.052412
33014,0.68784,0.0063079,2.4589,0.054015
33017,0.68783,0.0063083,2.4522,0.055724
33019,0.68784,0.0063087,2.4456,0.057291
33020,0.68783,0.006309,2.4416,0.058356
33020,0.68782,0.006309,2.4416,0.058349
33020,0.65343,0.006309,2.4429,0.123
33020,0,0.006309,2.4708,0.10036
33020,0,0.006309,2.4717,0.10448
33020,0,0.006309,2.4725,0.1088
33020,0,0.006309,2.4735,0.11307
33020,0,0.006309,2.4745,0.11704
33020,0,0.006309,2.4757,0.12092
33021,0,0.006309,2.4769,0.12473
33021,0,0.006309,2.4783,0.12858
33021,0,0.006309,2.4798,0.13212
33021,0,0.006309,2.4813,0.13558
33021,0,0.006309,2.483,0.13904
33021,0,0.006309,2.4847,0.14234
33021,0,0.006309,2.4864,0.14561
33021,0,0.006309,2.4884,0.14884
33021,0,0.006309,2.4903,0.15192
33021,0,0.006309,2.4923,0.15496
33021,0,0.006309,2.4944,0.15793
33022,0,0.006309,2.4965,0.16082
33022,0,0.006309,2.4987,0.16359
33022,0,0.006309,2.5009,0.16648
33022,0,0.006309,2.5033,0.16911
33022,0,0.006309,2.5056,0.17185
33022,0,0.006309,2.508,0.17444
33022,0,0.006309,2.5105,0.17701
33022,0,0.006309,2.513,0.1795
33023,0,0.006309,2.5157,0.18191
33023,0,0.006309,2.5183,0.18424
33023,0,0.006309,2.521,0.18665
33023,0,0.006309,2.5237,0.18901
33023,0,0.006309,2.5265,0.19127
33023,0,0.006309,2.5294,0.1935
33023,0,0.006309,2.5324,0.19561
33024,0,0.006309,2.5353,0.1977
33024,0,0.006309,2.5383,0.19973
33024,0,0.006309,2.5413,0.20171
33024,0,0.006309,2.5444,0.20361
33024,0,0.006309,2.5475,0.20555
33024,0,0.006309,2.5506,0.20744
33024,0,0.006309,2.5539,0.20927
33025,0,0.006309,2.5572,0.21098
33025,0,0.006309,2.5605,0.21277
33025,0,0.006309,2.5639,0.21437
33025,0,0.006309,2.5673,0.21603
33025,0,0.006309,2.5707,0.21769
33026,0,0.006309,2.5742,0.21919
33026,0,0.006309,2.5778,0.22066
33026,0,0.006309,2.5815,0.22201
33026,0,0.006309,2.585,0.22358
33026,0,0.006309,2.5887,0.22493
33027,0,0.006309,2.5924,0.22624
33027,0,0.006309,2.5963,0.2274
33027,0,0.006309,2.6001,0.22862
33027,0,0.006309,2.604,0.2297
33027,0,0.006309,2.6078,0.2309
33028,0,0.006309,2.6117,0.23201
33028,0,0.006309,2.6157,0.23303
33028,0,0.006309,2.6198,0.23405
33028,0,0.006309,2.6237,0.23509
33028,0,0.006309,2.6279,0.23591
33029,0,0.006309,2.632,0.23685
33029,0,0.006309,2.6363,0.23765
33029,0,0.006309,2.6406,0.2384
33029,0,0.006309,2.6448,0.23916
33030,0,0.006309,2.6491,0.23988
33030,0,0.006309,2.6535,0.24052
33030,0,0.006309,2.6579,0.24114
33030,0,0.006309,2.6622,0.24178
33031,0,0.006309,2.6667,0.24236
33031,0,0.006309,2.6712,0.24285
33031,0,0.006309,2.6757,0.24339
33031,0,0.006309,2.6803,0.24383
33032,0,0.006309,2.6848,0.24427
33032,0,0.006309,2.6894,0.24473
33032,0,0.006309,2.6941,0.24504
33033,0,0.006309,2.6989,0.24534
33033,0,0.006309,2.7036,0.24561
33033,0,0.006309,2.7083,0.24593
33033,0,0.006309,2.7131,0.24616
33034,0,0.006309,2.718,0.2463
33034,0,0.006309,2.7227,0.2466
33034,0,0.006309,2.7276,0.24667
33035,0,0.006309,2.7326,0.24671
33035,0,0.006309,2.7375,0.24678
33035,0,0.006309,2.7424,0.2469
33035,0,0.006309,2.7474,0.2469
33036,0,0.006309,2.7523,0.24703
33036,0,0.006309,2.7574,0.24705
33036,0,0.006309,2.7626,0.24683
33037,0,0.006309,2.7676,0.24685
33037,0,0.006309,2.7728,0.24664
33037,0,0.006309,2.778,0.24656
33038,0,0.006309,2.7831,0.24642
33038,0,0.006309,2.7883,0.24622
33038,0,0.006309,2.7935,0.24606
33039,0,0.006309,2.7988,0.24576
33039,0,0.006309,2.8041,0.24557
33040,0,0.006309,2.8093,0.24531
33040,0,0.006309,2.8146,0.24502
33040,0,0.006309,2.8199,0.24478
33041,0,0.006309,2.8252,0.24451
33041,0,0.006309,2.8306,0.24419
33041,0,0.006309,2.836,0.24383
33042,0,0.006309,2.8414,0.24343
33042,0,0.006309,2.8467,0.24313
33043,0,0.006309,2.8522,0.24264
33043,0,0.006309,2.8576,0.24229
33043,0,0.006309,2.863,0.24184
33044,0,0.006309,2.8684,0.24146
33044,0,0.006309,2.8739,0.24104
33045,0,0.006309,2.8794,0.2405
33045,0,0.006309,2.8849,0.24002
33046,0,0.006309,2.8904,0.23958
33046,0,0.006309,2.8958,0.23911
33047,0,0.006309,2.9013,0.23869
33047,0,0.006309,2.9068,0.23814
33047,0,0.006309,2.9123,0.23772
33048,0,0.006309,2.918,0.23706
33048,0,0.006309,2.9233,0.2367
33049,0,0.006309,2.929,0.23603
33049,0,0.006309,2.9345,0.23554
33050,0,0.006309,2.9401,0.23493
33050,0,0.006309,2.9456,0.23444
33051,0,0.006309,2.9511,0.23394
33052,0,0.006309,2.9567,0.23343
33052,0,0.006309,2.9622,0.23294
33053,0,0.006309,2.9677,0.23244
33053,0,0.006309,2.9734,0.23176
33054,0,0.006309,2.9789,0.2313
33054,0,0.006309,2.9845,0.23072
33055,0,0.006309,2.99,0.23023
33055,0,0.006309,2.9955,0.22969
33056,0,0.006309,3.0011,0.22917
33057,0,0.006309,3.0067,0.22862
33057,0,0.006309,3.0121,0.22824
33058,0,0.006309,3.0177,0.22758
33059,0,0.006309,3.0231,0.22721
33059,0,0.006309,3.0286,0.22669
33060,0,0.006309,3.0341,0.22618
33061,0,0.006309,3.0397,0.22562
33061,0,0.006309,3.0451,0.22524
33062,0,0.006309,3.0505,0.22493
33063,0,0.006309,3.0561,0.22435
33063,0,0.006309,3.0616,0.22391
33064,0,0.006309,3.067,0.22352
33065,0,0.006309,3.0725,0.22303
33066,0,0.006309,3.0778,0.22271
33066,0,0.006309,3.0834,0.22218
33067,0,0.006309,3.0887,0.22182
33068,0,0.006309,3.0941,0.22145
33069,0,0.006309,3.0994,0.22113
33070,0,0.006309,3.1048,0.22077
33071,0,0.006309,3.1102,0.22034
33071,0,0.006309,3.1155,0.22007
33072,0,0.006309,3.1209,0.21966
33073,0,0.006309,3.1263,0.21932
33074,0,0.006309,3.1316,0.21896
33075,0,0.006309,3.1369,0.21868
33076,0,0.006309,3.1422,0.21839
33077,0,0.006309,3.1476,0.21803
33078,0,0.006309,3.1529,0.21776
33079,0,0.006309,3.1583,0.21737
33080,0,0.006309,3.1637,0.21701
33082,0,0.006309,3.169,0.21675
33083,0,0.006309,3.1745,0.21629
33084,0,0.006309,3.1798,0.21604
33085,0,0.006309,3.1853,0.21551
33086,0,0.006309,3.1907,0.21516
33088,0,0.006309,3.1962,0.21464
33089,0,0.006309,3.2016,0.21423
33091,0,0.006309,3.2072,0.21367
33092,0,0.006309,3.2128,0.21314
33094,0,0.006309,3.2185,0.21244
33095,0,0.006309,3.2242,0.21171
33097,0,0.006309,3.23,0.21091
33099,0,0.006309,3.2359,0.21006
33101,0,0.006309,3.242,0.20893
33103,0,0.006309,3.2481,0.20781
33105,0,0.006309,3.2544,0.20648
33108,0,0.006309,3.2609,0.20501
33111,0,0.006309,3.2676,0.2033
33113,0,0.006309,3.2746,0.20135
33117,0,0.006309,3.2818,0.19912
33120,0,0.006309,3.2895,0.19641
33125,0,0.006309,3.2977,0.19327
33129,0,0.006309,3.3062,0.18973
33135,0,0.006309,3.3154,0.18553
33142,0,0.006309,3.3254,0.18059
33150,0,0.006309,3.3362,0.1748
33161,0,0.006309,3.3478,0.16815
33174,0,0.006309,3.3605,0.16053
33192,0,0.006309,3.374,0.152
33216,0,0.006309,3.3882,0.14277
33248,0,0.006309,3.403,0.13297
33294,0,0.006309,3.4188,0.12221
33360,0,0.006309,3.4357,0.11034
33454,0,0.006309,3.4538,0.097206
33574,0,0.006309,3.4722,0.083049
33694,0,0.006309,3.4879,0.070514
33814,0,0.006309,3.5017,0.059359
33934,0,0.006309,3.5127,0.050368
34054,0,0.006309,3.5205,0.044276
34174,0,0.006309,3.5258,0.040288
34294,0,0.006309,3.5297,0.037534
34414,0,0.006309,3.5329,0.035453
34534,0,0.006309,3.5356,0.033581
34654,0,0.006309,3.538,0.032022
34774,0,0.006309,3.5401,0.030548
