SOC,Voltage,branch,time_s,current_A,capacity_Ah
0.006250393651168052,0.6497507095,lithiation,1010.0,4.32768e-05,1.214118013888889e-05
0.006312279318036762,0.648687005,lithiation,1020.0,4.3275e-05,1.2261390972222223e-05
0.006436048149228495,0.6461623907,lithiation,1040.0,4.32749e-05,1.250180777777778e-05
0.0064979323860710975,0.6447933316,lithiation,1050.0,4.32749e-05,1.2622015833333336e-05
0.006621702289782412,0.6423813105,lithiation,1070.0,4.32759e-05,1.2862434722222226e-05
0.006683587027134151,0.6411553621,lithiation,1080.0,4.32746e-05,1.2982643750000003e-05
0.006807356358835021,0.6387929916,lithiation,1100.0,4.32768e-05,1.322306152777778e-05
0.006869242240207648,0.6376025677,lithiation,1110.0,4.32753e-05,1.334327277777778e-05
0.006993012429924183,0.6353158355,lithiation,1130.0,4.32769e-05,1.3583692222222224e-05
0.007054898883307254,0.6340757608,lithiation,1140.0,4.3276e-05,1.3703904583333336e-05
0.007178668644015957,0.6316489577,lithiation,1160.0,4.3275e-05,1.3944323194444447e-05
0.007240553595871614,0.630515635,lithiation,1170.0,4.32758e-05,1.4064532638888891e-05
0.007302439691748157,0.6293333769,lithiation,1180.0,4.32766e-05,1.4184744305555559e-05
0.007426209094950332,0.6270896792,lithiation,1200.0,4.32747e-05,1.4425162222222224e-05
0.007488092831283796,0.6260082126,lithiation,1210.0,4.32744e-05,1.4545369305555557e-05
0.007611863450008164,0.6235969663,lithiation,1230.0,4.32762e-05,1.4785789583333335e-05
0.007673749831889929,0.622472465,lithiation,1240.0,4.32766e-05,1.4906001805555557e-05
0.007797519807102548,0.6201502085,lithiation,1260.0,4.32753e-05,1.5146420833333335e-05
0.007859404115446457,0.618982017,lithiation,1270.0,4.32746e-05,1.526662902777778e-05
0.007983172660632965,0.6167278886,lithiation,1290.0,4.32751e-05,1.550704527777778e-05
0.008045057254982096,0.6156613231,lithiation,1300.0,4.32752e-05,1.562725402777778e-05
0.008168825371160773,0.6133390069,lithiation,1320.0,4.32753e-05,1.5867669444444444e-05
0.008230710537520346,0.6122553349,lithiation,1330.0,4.32758e-05,1.5987879305555558e-05
0.00829259570387992,0.6112397909,lithiation,1340.0,4.32753e-05,1.6108089166666667e-05
0.008354480727236881,0.6100234985,lithiation,1350.0,4.32756e-05,1.622829875e-05
0.008416365536089928,0.6095260382,lithiation,1360.0,4.3275e-05,1.634850791666667e-05
0.008478250058937752,0.607857585,lithiation,1370.0,4.32752e-05,1.646871652777778e-05
0.00854013515379602,0.6067013144,lithiation,1380.0,4.32758e-05,1.6588926250000003e-05
0.008602020248654287,0.6056642532,lithiation,1390.0,4.32752e-05,1.6709135972222223e-05
0.008663905057507333,0.6044738293,lithiation,1400.0,4.32754e-05,1.682934513888889e-05
0.008725789937861684,0.6034850478,lithiation,1410.0,4.32753e-05,1.6949554444444447e-05
0.008787674746714729,0.602279067,lithiation,1420.0,4.32753e-05,1.7069763611111113e-05
0.008849560199079525,0.6015807986,lithiation,1430.0,4.32762e-05,1.718997402777778e-05
0.00891144629495607,0.6001324654,lithiation,1440.0,4.32762e-05,1.731018569444445e-05
0.008973332033326085,0.5990302563,lithiation,1450.0,4.32757e-05,1.743039666666667e-05
0.009035217771696101,0.5979465246,lithiation,1460.0,4.32762e-05,1.7550607638888892e-05
0.00909710300955698,0.5972698331,lithiation,1470.0,4.3275e-05,1.7670817638888895e-05
0.009158987961412637,0.5962520838,lithiation,1480.0,4.32758e-05,1.7791027083333338e-05
0.009220873699782655,0.5948111415,lithiation,1490.0,4.32761e-05,1.7911238055555562e-05
0.009282759223648754,0.5937422514,lithiation,1500.0,4.32755e-05,1.8031448611111116e-05
0.009344644104003106,0.592568934,lithiation,1510.0,4.32752e-05,1.8151657916666672e-05
0.00940652891285615,0.5915697217,lithiation,1520.0,4.32754e-05,1.8271867083333338e-05
0.009468414222218335,0.5904074907,lithiation,1530.0,4.32759e-05,1.8392077222222228e-05
0.00953029967458313,0.5897315145,lithiation,1540.0,4.32756e-05,1.8512287638888895e-05
0.00959218505544662,0.5884380341,lithiation,1550.0,4.32758e-05,1.8632497916666675e-05
0.00965407043631011,0.5872661471,lithiation,1560.0,4.32756e-05,1.8752708194444456e-05
0.009715955531168378,0.5861698985,lithiation,1570.0,4.32754e-05,1.887291791666668e-05
0.009777840697527953,0.5852767229,lithiation,1580.0,4.32757e-05,1.8993127777777792e-05
0.009839726650401885,0.5843686461,lithiation,1590.0,4.32765e-05,1.911333916666668e-05
0.009901613246787568,0.5834258199,lithiation,1600.0,4.32766e-05,1.923355180555557e-05
0.009963498913656279,0.5819611549,lithiation,1610.0,4.32752e-05,1.9353762638888905e-05
0.010025384366021075,0.5811932087,lithiation,1620.0,4.32763e-05,1.9473973055555573e-05
0.010087270461897618,0.5799531341,lithiation,1630.0,4.32761e-05,1.9594184722222242e-05
0.010149156557774161,0.5788264871,lithiation,1640.0,4.32763e-05,1.9714396388888907e-05
0.0102110425821494,0.5777605772,lithiation,1650.0,4.3276e-05,1.9834607916666686e-05
0.010272928034514198,0.5766850114,lithiation,1660.0,4.32755e-05,1.9954818333333357e-05
0.010334813343876382,0.575643599,lithiation,1670.0,4.32758e-05,2.0075028472222247e-05
0.010396698867742483,0.5752137303,lithiation,1680.0,4.32758e-05,2.0195239027777805e-05
0.010458584391608582,0.5736082196,lithiation,1690.0,4.32758e-05,2.031544958333336e-05
0.010520469772472072,0.5725319982,lithiation,1700.0,4.32756e-05,2.043565986111114e-05
0.010582355153335563,0.5714927316,lithiation,1710.0,4.32758e-05,2.055587013888892e-05
0.010644240605700359,0.5705676675,lithiation,1720.0,4.32757e-05,2.0676080555555587e-05
0.010706126201067765,0.5694172978,lithiation,1730.0,4.3276e-05,2.0796291250000034e-05
0.010768011724933864,0.5683839917,lithiation,1740.0,4.32756e-05,2.091650180555559e-05
0.010829896748290827,0.5674366951,lithiation,1750.0,4.32753e-05,2.103671138888892e-05
0.010891781056634735,0.5676487684,lithiation,1760.0,4.32746e-05,2.1156919583333365e-05
0.010953665364978642,0.565557003,lithiation,1770.0,4.32753e-05,2.127712777777781e-05
0.011015550102330381,0.5652382374,lithiation,1780.0,4.32752e-05,2.1397336805555585e-05
