cycle,pulse_id,branch,step,SOC_start,SOC_end,I_A,pulse_time_s,relax_time_s,delta_V_pulse_V,delta_V_relax_V,capacity_increment_mAh,t_pulse_start_s,V_pulse_start_V,V_pulse_end_V,n_pulse_samples,n_relax_samples,relax_step,relax_coverage_s,V_relax_end_V,sqrt_t_slope_V_per_sqrt_s,sqrt_t_slope_stderr,sqrt_t_intercept_V,sqrt_t_r2,ir_skip_s,n_fit_samples
2,19,lithiation,4,0.18199323758175867,0.19210403024925024,4.41548e-05,1799.9799999999814,9000.0,-0.016771852999999975,0.0153006017,0.022077154695555327,2416637.651,0.1502260864,0.1334542334,1801,90811,3,8999.970000000205,0.1487548351,-0.00020824170196909064,7.064238540518032e-07,0.14230582924305235,0.9803804285385667,60.0,1741
2,20,lithiation,4,0.19210403024925024,0.20221482291674184,4.41548e-05,1799.9799999999814,9000.0,-0.0176368653,0.015410303999999986,0.022077154695555327,2427437.651,0.1455340981,0.1278972328,1801,90811,3,8999.970000000205,0.1433075368,-0.00023829187130785433,5.626133347739845e-07,0.1381049639285848,0.9903991118244154,60.0,1741
2,21,lithiation,4,0.20221482291674184,0.21232561558423343,4.41548e-05,1799.9799999999814,9000.0,-0.01795335860000001,0.014813594599999994,0.022077154695555327,2438237.651,0.1401801705,0.1222268119,1801,90811,3,8999.970000000205,0.1370404065,-0.00025390239346076405,4.976736948306711e-07,0.13298709572109857,0.9933631286306042,60.0,1741
2,22,lithiation,4,0.21232561558423343,0.22243636245469878,4.41546e-05,1799.9799999999814,9000.0,-0.015935726400000003,0.013933755399999984,0.02207705469666644,2449037.651,0.1340783536,0.1181426272,1801,90811,3,8999.970000000205,0.1320763826,-0.00020542214996472185,6.967929316805987e-07,0.1265502379277464,0.980384076317526,60.0,1741
2,23,lithiation,4,0.22243636245469878,0.23254717802070352,4.41549e-05,1799.9799999999814,9000.0,-0.012663938100000008,0.014033056800000013,0.022077204694999773,2459837.651,0.1290202141,0.116356276,1801,90811,3,8999.970000000205,0.1303893328,-0.00010836509438370395,1.008869348767226e-06,0.12058456110112166,0.8690159649302435,60.0,1741
2,24,lithiation,4,0.23254717802070352,0.24265799358670823,4.41549e-05,1799.9799999999814,9000.0,-0.012510485899999993,0.0142561868,0.022077204694999773,2470637.651,0.127348721,0.1148382351,1801,90811,3,8999.970000000205,0.1290944219,-0.00010454628707871408,9.527699003078493e-07,0.11899059714222718,0.8737971822020862,60.0,1741
2,25,lithiation,4,0.24265799358670823,0.25276880915271294,4.41549e-05,1799.9799999999814,9000.0,-0.012992285199999995,0.0143962428,0.022077204694999773,2481437.651,0.1260752976,0.1130830124,1801,90811,3,8999.970000000205,0.1274792552,-0.0001219376782933504,8.91248771474794e-07,0.11793050613763743,0.9149957385589732,60.0,1741
2,26,lithiation,4,0.25276880915271294,0.26287964761723076,4.4155e-05,1799.9799999999814,9000.0,-0.013341411999999997,0.014411084399999982,0.022077254694444215,2492237.651,0.1244601533,0.1111187413,1801,90811,3,8999.970000000205,0.1255298257,-0.00013252387692670134,8.752933901698384e-07,0.11638471001521594,0.9294880952432467,60.0,1741
2,27,lithiation,4,0.26287964761723076,0.27299050898026167,4.41551e-05,1799.9799999999814,9000.0,-0.012872934399999994,0.014983311299999996,0.02207730469388866,2503037.651,0.122333549,0.1094606146,1801,90811,3,8999.970000000205,0.1244439259,-0.00011752888386584567,9.987374115387133e-07,0.1139447140397308,0.8884325614531923,60.0,1741
2,28,lithiation,4,0.27299050898026167,0.2831013474447795,4.4155e-05,1799.9799999999814,9000.0,-0.012350380500000008,0.0155674071,0.022077254694444215,2513837.651,0.1212787852,0.1089284047,1801,90811,3,8999.970000000205,0.1244958118,-9.692668401278043e-05,1.174064039305312e-06,0.1123950904933067,0.7967171989140893,60.0,1741
2,29,lithiation,4,0.2831013474447795,0.293212117213758,4.41547e-05,1799.9799999999814,9000.0,-0.012538641700000006,0.015624493400000009,0.02207710469611088,2524637.651,0.121392183,0.1088535413,1801,90811,3,8999.970000000205,0.1244780347,-0.00010092817044080304,1.1803135774340635e-06,0.11248392096086345,0.807864322757806,60.0,1741
2,30,lithiation,4,0.293212117213758,0.30332284118571023,4.41545e-05,1799.9799999999814,9000.0,-0.012111678700000003,0.015190854699999992,0.022077004697221993,2535437.651,0.1213254705,0.1092137918,1801,90811,3,8999.970000000205,0.1244046465,-0.00010221719950468544,1.1323161036958732e-06,0.11289290961826955,0.8241330191733541,60.0,1741
2,31,lithiation,4,0.30332284118571023,0.3134336109546887,4.41547e-05,1799.9799999999814,9000.0,-0.012179136300000004,0.015142679199999995,0.02207710469611088,2546237.651,0.1213632748,0.1091841385,1801,90811,3,8999.970000000205,0.1243268177,-0.00010409397724706004,1.136924101629122e-06,0.11300054342901789,0.8281923367425954,60.0,1741
2,32,lithiation,4,0.3134336109546887,0.3235444036221803,4.41548e-05,1799.9799999999814,9000.0,-0.012248829000000003,0.015203476000000007,0.022077154695555327,2557037.651,0.1212884113,0.1090395823,1801,90811,3,8999.970000000205,0.1242430583,-0.00010633073181939665,1.1682007321423922e-06,0.11290867051270106,0.8265131069387073,60.0,1741
2,33,lithiation,4,0.3235444036221803,0.33365517339115874,4.41547e-05,1799.9799999999814,9000.0,-0.012455627399999988,0.015370994799999996,0.02207710469611088,2567837.651,0.1212632135,0.1088075861,1801,90811,3,8999.970000000205,0.1241785809,-0.00010903184326182456,1.209098119768331e-06,0.11275686854841331,0.8238227769269687,60.0,1741
2,34,lithiation,4,0.33365517339115874,0.34376596605865034,4.41548e-05,1799.9799999999814,9000.0,-0.01280327140000001,0.015763089100000002,0.022077154695555327,2578637.651,0.1211727932,0.1083695218,1801,90811,3,8999.970000000205,0.1241326109,-0.00011370742095414687,1.262048050988804e-06,0.11252928688197478,0.823569388183667,60.0,1741
2,35,lithiation,4,0.34376596605865034,0.35387680452316816,4.4155e-05,1799.9799999999814,9000.0,-0.013262823199999996,0.016158163500000003,0.022077254694444215,2589437.651,0.1211275682,0.107864745,1801,90811,3,8999.970000000205,0.1240229085,-0.00011808313536102759,1.341607878669965e-06,0.11216981280938976,0.8166741045755528,60.0,1741
2,36,lithiation,4,0.35387680452316816,0.36398759719065976,4.41548e-05,1799.9799999999814,9000.0,-0.013343632199999997,0.016307905299999995,0.022077154695555327,2600237.651,0.1208399758,0.1074963436,1801,90811,3,8999.970000000205,0.1238042489,-0.00012213719556378676,1.404751556926546e-06,0.11194191321455299,0.8129819088031515,60.0,1741
2,37,lithiation,4,0.36398759719065976,0.3740983440611252,4.41546e-05,1799.9799999999814,9000.0,-0.013310268600000008,0.01612035930000001,0.02207705469666644,2611037.651,0.1207102612,0.1073999926,1801,90811,3,8999.970000000205,0.1235203519,-0.00012480015331053915,1.439906613433747e-06,0.11191181742411742,0.8120224329425554,60.0,1741
2,38,lithiation,4,0.3740983440611252,0.3842089993375381,4.41542e-05,1799.9799999999814,9000.0,-0.013055279899999994,0.015757173299999996,0.02207685469888866,2621837.651,0.1205716357,0.1075163558,1801,90811,3,8999.970000000205,0.1232735291,-0.00012659605942056022,1.4314334721070337e-06,0.11211123628824793,0.8181084848629807,60.0,1741
2,39,lithiation,4,0.3842089993375381,0.39431963171543793,4.41541e-05,1799.9799999999814,9000.0,-0.013021923599999999,0.015751980199999988,0.022076804699444213,2632637.651,0.1203537211,0.1073317975,1801,90811,3,8999.970000000205,0.1230837777,-0.00013084240507994896,1.4570801317603218e-06,0.11209700775611674,0.822598485461448,60.0,1741
2,40,lithiation,4,0.39431963171543793,0.40443028699185085,4.41542e-05,1799.9799999999814,9000.0,-0.013340651999999995,0.016078099600000006,0.02207685469888866,2643437.651,0.120183982,0.10684333,1801,90811,3,8999.970000000205,0.1229214296,-0.00013814694741950514,1.5076664041557442e-06,0.11190324821583751,0.8284162614222387,60.0,1741
2,41,lithiation,4,0.40443028699185085,0.41454096516677685,4.41543e-05,1799.9799999999814,9000.0,-0.013716466699999999,0.016468740999999995,0.022076904698333105,2654237.651,0.1199794039,0.1062629372,1801,90811,3,8999.970000000205,0.1227316782,-0.0001467420207873081,1.5686426835030247e-06,0.11165242404086015,0.8342241047243467,60.0,1741
2,42,lithiation,4,0.41454096516677685,0.424651666240216,4.41544e-05,1799.9799999999814,9000.0,-0.014267198800000006,0.016859374999999996,0.022076954697777547,2665037.651,0.1199045405,0.1056373417,1801,90811,3,8999.970000000205,0.1224967167,-0.00015683906750687998,1.6209846690369942e-06,0.11142751555612379,0.8433419861468889,60.0,1741
2,43,lithiation,4,0.424651666240216,0.43476229861811583,4.41541e-05,1799.9799999999814,9000.0,-0.014609649799999999,0.0171558708,0.022076804699444213,2675837.651,0.1196540073,0.1050443575,1801,90811,3,8999.970000000205,0.1222002283,-0.0001677132534815645,1.6592589892250068e-06,0.11125034797472613,0.8545451559177255,60.0,1741
2,44,lithiation,4,0.43476229861811583,0.4448728851989894,4.41539e-05,1799.9799999999814,9000.0,-0.014871291800000006,0.017339698900000006,0.022076704700555325,2686637.651,0.1193693653,0.1044980735,1801,90811,3,8999.970000000205,0.1218377724,-0.0001793726982442294,1.6805068913774817e-06,0.11115778371426331,0.8675737983085711,60.0,1741
2,45,lithiation,4,0.4448728851989894,0.45498342598283675,4.41537e-05,1799.9799999999814,9000.0,-0.01507365699999999,0.017529442899999997,0.022076604701666436,2697437.651,0.1189987585,0.1039251015,1801,90811,3,8999.970000000205,0.1214545444,-0.000191855627744021,1.6857384402985134e-06,0.11110477862897257,0.8816358657466843,60.0,1741
2,46,lithiation,4,0.45498342598283675,0.4650939896651972,4.41538e-05,1799.9799999999814,9000.0,-0.0154531673,0.017774797999999994,0.02207665470111088,2708237.651,0.1187674925,0.1033143252,1801,90811,3,8999.970000000205,0.1210891232,-0.00020687685642217115,1.6709266520216121e-06,0.1111193259690665,0.8981124214602186,60.0,1741
2,47,lithiation,4,0.4650939896651972,0.4752045533475577,4.41538e-05,1799.9799999999814,9000.0,-0.016091361600000006,0.018325537399999994,0.02207665470111088,2719037.651,0.118452467,0.1023611054,1801,90811,3,8999.970000000205,0.1206866428,-0.00022769963131520754,1.6629634650357928e-06,0.11101291895475421,0.9151176714350746,60.0,1741
2,48,lithiation,4,0.4752045533475577,0.4853151399284312,4.41539e-05,1799.9799999999814,9000.0,-0.016964524999999994,0.01923426989999999,0.022076704700555325,2729837.651,0.1179558411,0.1009913161,1801,90811,3,8999.970000000205,0.120225586,-0.0002553070417733267,1.6441052401457405e-06,0.11080739737795646,0.9327346606347249,60.0,1741
2,49,lithiation,4,0.4853151399284312,0.4954257265093048,4.41539e-05,1799.9799999999814,9000.0,-0.0182386935,0.020353525900000002,0.022076704700555325,2740637.651,0.1175118461,0.0992731526,1801,90811,3,8999.970000000205,0.1196266785,-0.0002901037815200136,1.588243432489443e-06,0.11057905095642435,0.9504594816832613,60.0,1741
2,50,lithiation,4,0.4954257265093048,0.5055363359886915,4.4154e-05,1799.9799999999814,9000.0,-0.01951212429999999,0.021572835699999987,0.02207675469999977,2751437.651,0.1167728379,0.0972607136,1801,90811,3,8999.970000000205,0.1188335493,-0.0003341670383615914,1.4705178476449925e-06,0.11044169764034675,0.9674216732204324,60.0,1741
2,51,lithiation,4,0.5055363359886915,0.515646922569565,4.41539e-05,1799.9799999999814,9000.0,-0.021241418999999997,0.022812910300000003,0.022076704700555325,2762237.651,0.116027914,0.094786495,1801,90811,3,8999.970000000205,0.1175994053,-0.00038765431918343573,1.28855896933116e-06,0.11030914489611574,0.9811481696744947,60.0,1741
2,52,lithiation,4,0.515646922569565,0.5257574633534123,4.41537e-05,1799.9799999999814,9000.0,-0.023028515299999996,0.023783169699999995,0.022076604701666436,2773037.651,0.1147048101,0.0916762948,1801,90811,3,8999.970000000205,0.1154594645,-0.00045195466818682815,1.0407992208093184e-06,0.11005904916948982,0.9908618797976396,60.0,1741
2,53,lithiation,4,0.5257574633534123,0.5358680270357729,4.41538e-05,1799.9799999999814,9000.0,-0.025407843299999996,0.0229552165,0.02207665470111088,2783837.651,0.1126864329,0.0872785896,1801,90811,3,8999.970000000205,0.1102338061,-0.0005259879060556387,8.121199208469427e-07,0.10898067277118256,0.9958715056145879,60.0,1741
2,54,lithiation,4,0.5358680270357729,0.5459786136166463,4.41539e-05,1799.9799999999814,9000.0,-0.02679541710000001,0.0162448511,0.022076704700555325,2794637.651,0.1075059846,0.0807105675,1801,90811,3,8999.970000000205,0.0969554186,-0.0005626564311253088,7.729536832085161e-07,0.10408000143149629,0.9967288761318757,60.0,1741
2,55,lithiation,4,0.5459786136166463,0.5560891772990069,4.41538e-05,1799.9799999999814,9000.0,-0.019689239499999997,0.012409731699999996,0.02207665470111088,2805437.651,0.0943247005,0.074635461,1801,90811,3,8999.970000000205,0.0870451927,-0.00033615192878131843,1.2588645566573313e-06,0.08793225087400379,0.9761920690512803,60.0,1741
2,56,lithiation,4,0.5560891772990069,0.5661997638798804,4.41539e-05,1799.9799999999814,9000.0,-0.010179281299999995,0.013140581600000006,0.022076704700555325,2816237.651,0.0842862502,0.0741069689,1801,90811,3,8999.970000000205,0.0872475505,-6.53615321869589e-05,1.072446806802449e-06,0.07627213985967655,0.6811184967278179,60.0,1741
