axis,model,rate_label,c_rate,case,parameter_set,D_prescribed_m2_s,D_origin,I_const_A,tau_d_of_prescribed_s,t_protocol_s,Fo_over_protocol,t_end_s,sustained_protocol_fraction,q_end_mAh,q_to_cutoff_mAh,reached_cutoff,V_start_V,V_end_V,V_span_mV,V_at_half_protocol_V,V_at_10pct_Qnom_V,V_at_30pct_Qnom_V,V_at_50pct_Qnom_V,V_at_70pct_Qnom_V,V_at_90pct_Qnom_V
cc_rate,SPM,1C,1.0,const_3e-14,sintef_graphite_Dsweep_lith_3e-14_v2,3e-14,prescribed constant (sensitivity grid),0.0019424664775505762,6256.333333333333,3600.0,0.5754169108636582,2890.7221705343854,0.802978380703996,1.5597585867153565,1.5597585867153565,True,0.9453314168697348,0.004999999999997457,940.3314168697373,0.03142336075650054,0.07507129179645206,0.048684144412934595,0.03142336075650054,0.023420390075793943,
cc_rate,SPM,1C,1.0,const_1e-13,sintef_graphite_Dsweep_lith_1e-13_v2,1e-13,prescribed constant (sensitivity grid),0.0019424664775505762,1876.8999999999996,3600.0,1.9180563695455275,3182.056438304236,0.8839045661956211,1.7169549891888782,1.7169549891888782,True,0.9453314168697348,0.004999999999997592,940.3314168697372,0.03891615196205337,0.09064768373963099,0.05184046566395573,0.03891615196205337,0.02814617071486968,
cc_rate,SPM,2C,2.0,control_native_ecker,sintef_graphite_ocp_lith_capmatch_v1_v2,,reference set native D(SOC),0.0038849329551011525,,1800.0,,775.0532508988589,0.43058513938825493,0.8363971989931276,0.8363971989931276,True,0.9054387204018344,0.004999999999999746,900.4387204018346,,0.07014038099923699,0.026066887710096177,,,
cc_rate,SPM,2C,2.0,gitt_curve,sintef_graphite_dsapp_lith_v1_v2,,Phase B1 GITT apparent D_s(SOC),0.0038849329551011525,,1800.0,,244.0074826371634,0.1355597125762019,0.2633201973856634,0.2633201973856634,True,0.9054387204018344,0.004999999999998795,900.4387204018356,,0.029395074770749315,,,,
cc_rate,SPM,2C,2.0,const_1e-17,sintef_graphite_Dsweep_lith_1e-17_v2,1e-17,prescribed constant (sensitivity grid),0.0038849329551011525,18768999.999999996,1800.0,9.590281847727638e-05,132.74018699760168,0.07374454833200093,0.1432463130370201,0.1432463130370201,True,0.9054387204018344,0.0049999999999993505,900.438720401835,,,,,,
cc_rate,SPM,2C,2.0,const_3e-17,sintef_graphite_Dsweep_lith_3e-17_v2,3e-17,prescribed constant (sensitivity grid),0.0038849329551011525,6256333.333333332,1800.0,0.00028770845543182915,133.22982959767626,0.07401657199870904,0.14377470989070093,0.14377470989070093,True,0.9054387204018344,0.004999999999999663,900.4387204018348,,,,,,
cc_rate,SPM,2C,2.0,const_1e-16,sintef_graphite_Dsweep_lith_1e-16_v2,1e-16,prescribed constant (sensitivity grid),0.0038849329551011525,1876899.9999999998,1800.0,0.0009590281847727637,134.96752277571358,0.07498195709761865,0.14564993808325974,0.14564993808325974,True,0.9054387204018344,0.004999999999999989,900.4387204018344,,,,,,
cc_rate,SPM,2C,2.0,const_3e-16,sintef_graphite_Dsweep_lith_3e-16_v2,3e-16,prescribed constant (sensitivity grid),0.0038849329551011525,625633.3333333333,1800.0,0.002877084554318291,140.14252024712226,0.0778569556928457,0.15123452647749325,0.15123452647749325,True,0.9054387204018344,0.0049999999999996,900.4387204018348,,,,,,
cc_rate,SPM,2C,2.0,const_1e-15,sintef_graphite_Dsweep_lith_1e-15_v2,1e-15,prescribed constant (sensitivity grid),0.0038849329551011525,187689.99999999997,1800.0,0.009590281847727639,160.85753371122678,0.0893652965062371,0.17358909271973322,0.17358909271973322,True,0.9054387204018344,0.00499999999999942,900.4387204018349,,,,,,
cc_rate,SPM,2C,2.0,const_3e-15,sintef_graphite_Dsweep_lith_3e-15_v2,3e-15,prescribed constant (sensitivity grid),0.0038849329551011525,62563.33333333333,1800.0,0.028770845543182908,240.80254487291506,0.1337791915960639,0.25986159506916995,0.25986159506916995,True,0.9054387204018344,0.004999999999999579,900.4387204018348,,0.010889405259950262,,,,
cc_rate,SPM,2C,2.0,const_1e-14,sintef_graphite_Dsweep_lith_1e-14_v2,1e-14,prescribed constant (sensitivity grid),0.0038849329551011525,18768.999999999996,1800.0,0.09590281847727637,542.2060664838829,0.301225592491046,0.5851206155941675,0.5851206155941675,True,0.9054387204018344,0.004999999999999614,900.4387204018348,,0.02974569499104921,0.005137677381927093,,,
cc_rate,SPM,2C,2.0,const_3e-14,sintef_graphite_Dsweep_lith_3e-14_v2,3e-14,prescribed constant (sensitivity grid),0.0038849329551011525,6256.333333333333,1800.0,0.2877084554318291,986.1041936020083,0.5478356631122269,1.0641524108021914,1.0641524108021914,True,0.9054387204018344,0.004999999999999524,900.4387204018348,0.008033161081863761,0.03935048888264865,0.022471757905529962,0.008033161081863763,,
cc_rate,SPM,2C,2.0,const_1e-13,sintef_graphite_Dsweep_lith_1e-13_v2,1e-13,prescribed constant (sensitivity grid),0.0038849329551011525,1876.8999999999996,1800.0,0.9590281847727637,1268.6118354443888,0.7047843530246605,1.3690199796525742,1.3690199796525742,True,0.9054387204018344,0.004999999999999552,900.4387204018348,0.015878016338853582,0.0607142166576153,0.030808736199950382,0.015878016338853582,0.005349488652613607,
cc_rate,SPMe,C/50,0.02,control_native_ecker,sintef_graphite_ocp_lith_capmatch_v1_v2,,reference set native D(SOC),3.884932955101153e-05,,180000.0,,178234.03430501174,0.9901890794722874,1.9234090933115817,1.9234090933115817,True,1.0717006625799403,0.0049999999999955184,1066.700662579945,0.061929927862309886,0.13934562688784977,0.07542117548172589,0.06192992786230989,0.05036755726977989,0.03882386821064783
cc_rate,SPMe,C/50,0.02,gitt_curve,sintef_graphite_dsapp_lith_v1_v2,,Phase B1 GITT apparent D_s(SOC),3.884932955101153e-05,,180000.0,,85278.66461495518,0.4737703589719732,0.9202830403601608,0.9202830403601608,True,1.0717006625799403,0.004999999999741615,1066.7006625801987,,0.13605640219158846,0.06937005402924247,,,
cc_rate,SPMe,C/50,0.02,const_1e-17,sintef_graphite_Dsweep_lith_1e-17_v2,1e-17,prescribed constant (sensitivity grid),3.884932955101153e-05,18768999.999999996,180000.0,0.009590281847727639,21996.073565201776,0.12220040869556542,0.23737019743411578,0.23737019743411578,True,1.0717006625799403,0.004999999999955567,1066.700662579985,,0.045596036164804614,,,,
cc_rate,SPMe,C/50,0.02,const_3e-17,sintef_graphite_Dsweep_lith_3e-17_v2,3e-17,prescribed constant (sensitivity grid),3.884932955101153e-05,6256333.333333332,180000.0,0.028770845543182915,36199.888518142805,0.20111049176746001,0.3906503885420023,0.3906503885420023,True,1.0717006625799403,0.004999999999974972,1066.7006625799654,,0.050952476786344715,,,,
cc_rate,SPMe,C/50,0.02,const_1e-16,sintef_graphite_Dsweep_lith_1e-16_v2,1e-16,prescribed constant (sensitivity grid),3.884932955101153e-05,1876899.9999999998,180000.0,0.09590281847727637,82536.63660610447,0.4585368700339137,0.8906924987618428,0.8906924987618428,True,1.0717006625799403,0.00499999999998364,1066.7006625799568,,0.0691655402725216,0.04914853756795503,,,
cc_rate,SPMe,C/50,0.02,const_3e-16,sintef_graphite_Dsweep_lith_3e-16_v2,3e-16,prescribed constant (sensitivity grid),3.884932955101153e-05,625633.3333333333,180000.0,0.2877084554318291,138250.75888012096,0.7680597715562276,1.4919303590031259,1.4919303590031259,True,1.0717006625799403,0.004999999999996053,1066.7006625799443,0.05015741197038848,0.08202824865941215,0.06141037350383181,0.05015741197038848,0.03472812923408562,
cc_rate,SPMe,C/50,0.02,const_1e-15,sintef_graphite_Dsweep_lith_1e-15_v2,1e-15,prescribed constant (sensitivity grid),3.884932955101153e-05,187689.99999999997,180000.0,0.9590281847727639,167138.85217492268,0.9285491787495704,1.8036756524781585,1.8036756524781585,True,1.0717006625799403,0.0049999999999347875,1066.7006625800054,0.05507944036500045,0.10850282449437194,0.0706897851611727,0.055079440365000454,0.049225612495371586,0.022844639202709037
cc_rate,SPMe,C/50,0.02,const_3e-15,sintef_graphite_Dsweep_lith_3e-15_v2,3e-15,prescribed constant (sensitivity grid),3.884932955101153e-05,62563.33333333333,180000.0,2.8770845543182912,175463.24245455913,0.9747957914142175,1.8935081472795012,1.8935081472795012,True,1.0717006625799403,0.0049999999999440084,1066.7006625799963,0.060019242197273025,0.12173522857499237,0.07348353667576366,0.060019242197273025,0.0501864000531954,0.035975450328828186
cc_rate,SPMe,C/50,0.02,const_1e-14,sintef_graphite_Dsweep_lith_1e-14_v2,1e-14,prescribed constant (sensitivity grid),3.884932955101153e-05,18768.999999999996,180000.0,9.590281847727637,178376.77908922045,0.9909821060512247,1.924949520856974,1.924949520856974,True,1.0717006625799403,0.004999999999996906,1066.7006625799434,0.061788729761442326,0.13241855888514506,0.07490596736857083,0.06178872976144233,0.050371178577250986,0.0389465871390087
cc_rate,SPMe,C/50,0.02,const_3e-14,sintef_graphite_Dsweep_lith_3e-14_v2,3e-14,prescribed constant (sensitivity grid),3.884932955101153e-05,6256.333333333333,180000.0,28.770845543182908,179209.21812765655,0.9956067673758697,1.933932770450122,1.933932770450122,True,1.0717006625799403,0.004999999999919997,1066.7006625800204,0.062297294662132005,0.13696846461289977,0.07536478206011582,0.062297294662132005,0.05041732253897606,0.03967061512536219
cc_rate,SPMe,C/50,0.02,const_1e-13,sintef_graphite_Dsweep_lith_1e-13_v2,1e-13,prescribed constant (sensitivity grid),3.884932955101153e-05,1876.8999999999996,180000.0,95.90281847727637,179500.57179106717,0.9972253988392621,1.9370769078072698,1.9370769078072698,True,1.0717006625799403,0.004999999999967853,1066.7006625799725,0.06243459601445157,0.1388087423413373,0.07553120728384875,0.062434596014451574,0.050441088249585216,0.03991277952868993
cc_rate,SPMe,0.5C,0.5,control_native_ecker,sintef_graphite_ocp_lith_capmatch_v1_v2,,reference set native D(SOC),0.0009712332387752881,,7200.0,,5577.567679444036,0.7746621777005606,1.5047553116096661,1.5047553116096661,True,0.989167610937526,0.0049999999999917446,984.1676109375343,0.03834205833769698,0.11631833822366995,0.05903424557650014,0.03834205833769698,0.027121087858566737,
