cycle,pulse_id,branch,SOC_start,SOC_end,SOC_mid,I_A,pulse_time_s,relax_time_s,capacity_increment_mAh,delta_V_pulse_mV,delta_V_relax_mV,quad_sqrt_t_slope_V_per_sqrt_s,quad_sqrt_t_slope_stderr,quad_t_slope_V_per_s,quad_r2,linear_sqrt_t_slope_V_per_sqrt_s,linear_sqrt_t_r2,slope_ratio_linear_over_quad,Ds_ratio_vs_linear,dUdt_expected_V_per_s,t_slope_over_expected_drift,u_prime_V_per_soc,u_prime_knots,u_prime_halfwidth_soc,u_prime_window_curvature_mV,Q_th_Ah,R_m,tau_d_s,Ds_app_m2_s,Ds_app_cm2_s,Ds_app_rel_uncertainty,Ds_app_cm2_s_uncertainty,Ds_app_relax_m2_s,Ds_app_relax_cm2_s,relax_over_pulse_sqrt_ratio,accepted,flags
3,152,delithiation,0.4873129082488564,0.4772603237453914,0.4822866159971239,-4.41531e-05,1799.980000000447,9000.0,0.022076304705005483,6.693989099999992,-8.5910857,0.00017578409577196684,7.218125639821385e-07,-2.388049441293883e-06,0.990875191510506,4.692387612852945e-05,0.8188894801333464,0.2669403959582368,0.07125717499434026,3.567474310148986e-07,-6.69394993118858,-0.06534245211517335,6,0.015078876755197534,1.6283840000000105,0.0022464319849470867,1.37e-05,1716207.6783242868,1.0936322122929864e-16,1.0936322122929865e-12,0.008212489995892445,8.981443602641873e-15,1.95753857238481e-14,1.95753857238481e-10,13.378872574616613,True,
3,153,delithiation,0.4772603237453914,0.46720769370680204,0.4722340087260967,-4.41533e-05,1799.980000000447,9000.0,0.02207640470389437,6.786614600000018,-8.484333700000013,0.0001790368461077022,6.597961571796655e-07,-2.4089382064455565e-06,0.9929234555777013,4.904945932167695e-05,0.8304868714042057,0.273962932145099,0.07505568818954012,4.120555722020211e-07,-5.846148842429708,-0.07547244126923824,6,0.015078945057884041,1.8470435999999868,0.0022464319849470867,1.37e-05,1334460.2610433488,1.4064862437586144e-16,1.4064862437586144e-12,0.007370506926632919,1.0366516601836782e-14,1.8404500278022468e-14,1.8404500278022467e-10,11.439163581853654,True,
3,154,delithiation,0.46720769370680204,0.4571549725979639,0.46218133315238297,-4.41537e-05,1799.980000000447,9000.0,0.022076604701672147,7.335126400000003,-9.141027900000015,0.00019175199991905824,6.558887215164627e-07,-2.4813478900767964e-06,0.9947613148232013,5.7857354105610535e-05,0.8656488582985503,0.3017301208333321,0.0910410658180972,4.798900442541072e-07,-5.170659237020751,-0.08789626329871239,6,0.015079081663257221,2.1398216000000083,0.0022464319849470867,1.37e-05,1128570.554273899,1.6630772377430685e-16,1.6630772377430686e-12,0.006841010490564107,1.137712883001871e-14,1.8624458253596538e-14,1.8624458253596539e-10,10.582435124176321,True,
3,155,delithiation,0.4571549725979639,0.44710225148912575,0.4521286120435448,-4.41537e-05,1799.980000000447,9000.0,0.022076604701672147,7.586419600000005,-9.669512500000005,0.00020233381793964667,6.55712342409086e-07,-2.6220490668970574e-06,0.9952694612477817,6.0846873476207704e-05,0.8650138708403254,0.30072517830092776,0.0904356328641248,5.427201963180168e-07,-4.8313091804687875,-0.09940418194597504,6,0.015079081663257221,2.462968199999999,0.0022464319849470867,1.37e-05,982465.65482975,1.910397570412011e-16,1.910397570412011e-12,0.006481490332028191,1.2382223382955594e-14,1.8717402933840314e-14,1.8717402933840313e-10,9.898306925640382,True,
3,156,delithiation,0.44710225148912575,0.43704955314784977,0.44207590231848776,-4.41536e-05,1799.980000000447,9000.0,0.0220765547022277,7.801353999999982,-10.150581599999986,0.00020947041729158178,5.655191558426121e-07,-2.6614716721631e-06,0.9969430120442406,6.585621135468033e-05,0.8803497003436084,0.31439385191565644,0.0988434941223637,6.167348842645582e-07,-4.315422623347862,-0.11296090676366946,7,0.015079047511913968,3.1196624000000006,0.0022464319849470867,1.37e-05,815418.8719336482,2.3017617872262413e-16,2.3017617872262415e-12,0.00539951333610428,1.2428393466663312e-14,1.9244642253689137e-14,1.9244642253689138e-10,9.143758205489886,True,
3,157,delithiation,0.43704955314784977,0.4269969458768226,0.43202324951233617,-4.41532e-05,1799.980000000447,9000.0,0.02207635470444993,7.566422199999979,-10.106891399999984,0.00021128780410299767,5.105662841564707e-07,-2.7441015344766004e-06,0.9973423809443298,6.321485370984446e-05,0.8651459674032445,0.2991883699971095,0.0895136807415273,6.925790107116481e-07,-3.962149432823476,-0.12685363485220472,7,0.015078910906540788,3.493949800000007,0.0022464319849470867,1.37e-05,657873.8116208198,2.8529787428015033e-16,2.8529787428015034e-12,0.0048328987688052456,1.3788157453512923e-14,1.8752523724850755e-14,1.8752523724850755e-10,8.107381206668954,True,
3,158,delithiation,0.4269969458768226,0.4169443841409197,0.42197066500887115,-4.4153e-05,1799.980000000447,9000.0,0.022076254705561037,7.407039400000009,-9.53760740000001,0.0002021133039544466,3.209516966804387e-07,-2.4352070389489428e-06,0.9991156850053512,7.070843917638223e-05,0.9114498702836682,0.34984554600284445,0.12239190605802835,7.662436875375112e-07,-3.178110408680826,-0.14034678460383299,7,0.015078842603854281,3.586605200000009,0.0022464319849470867,1.37e-05,491799.83018695796,3.816390093682007e-16,3.816390093682007e-12,0.0031759581422980106,1.2120695192214838e-14,1.824998299440486e-14,1.824998299440486e-10,6.915201702449245,True,
3,159,delithiation,0.4169443841409197,0.40689177686989264,0.4119180805054062,-4.41532e-05,1799.980000000447,9000.0,0.02207635470444993,7.680565100000009,-9.544283100000023,0.0002033935750975237,2.1834256184582752e-07,-2.22840953706115e-06,0.9996932424375303,8.314759633512814e-05,0.944670865604168,0.4088014889126183,0.1671186573371736,8.941863534445219e-07,-2.492108639856812,-0.16378028703630784,7,0.015078910906540621,4.4478774000000225,0.0022464319849470867,1.37e-05,365721.73861711554,5.132043851418358e-16,5.1320438514183585e-12,0.0021469956633697602,1.1018475893218658e-14,1.8046191005521424e-14,1.8046191005521425e-10,5.929903085140379,True,
3,160,delithiation,0.40689177686989264,0.39683916959886545,0.40186547323437904,-4.41532e-05,1799.980000000447,9000.0,0.02207635470444993,8.064508400000003,-9.919345299999993,0.00020738903824672563,2.0326800028130768e-07,-2.0787680204325814e-06,0.9997934236969153,9.521778288290462e-05,0.9625897881867973,0.45912640170319113,0.21079705274092003,9.91598297165636e-07,-2.096381192237309,-0.18162238006529588,7,0.015078910906540788,5.338773099999999,0.0022464319849470867,1.37e-05,309194.98510588455,6.070279566006709e-16,6.070279566006709e-12,0.001960257899836391,1.189931347348007e-14,1.8748555228999244e-14,1.8748555228999244e-10,5.557501092777578,True,
3,161,delithiation,0.39683916959886545,0.3867865395602761,0.39181285457957077,-4.41533e-05,1799.980000000447,9000.0,0.02207640470389437,8.501052799999991,-10.133534599999994,0.00020764437092322965,2.4645882269826793e-07,-1.8441468800691834e-06,0.9997610655496272,0.0001081333775947253,0.9767248091000282,0.5207623838486063,0.2711934604316832,1.0997554778634349e-06,-1.6768699198952164,-0.2014321278802598,7,0.015078945057884041,5.097910700000013,0.0022464319849470867,1.37e-05,251988.34112123266,7.448360474332482e-16,7.448360474332482e-12,0.0023738550831160143,1.768132837287457e-14,1.951888337996249e-14,1.951888337996249e-10,5.1191415829618565,True,
3,162,delithiation,0.3867865395602761,0.3767337729163135,0.3817601562382948,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,9.430587299999987,-11.20758059999999,0.00021092221175280564,3.193330773899523e-07,-1.4811748247877862e-06,0.9997231142067629,0.0001309973534345525,0.9894652638487563,0.621069503993621,0.38572732879088245,1.2393654485313164e-06,-1.1951074047957533,-0.22700012149840781,6,0.015079149965943894,4.7502815999999894,0.0022464319849470867,1.37e-05,204728.47675425882,9.167752477604246e-16,9.167752477604245e-12,0.0030279701197539204,2.7759680567485628e-14,2.3139421252255875e-14,2.3139421252255875e-10,5.023944194513973,True,
3,163,delithiation,0.3767337729163135,0.3666810062723509,0.3717073895943322,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,9.9701881,-12.025892699999986,0.00020778670165306633,3.643718721218331e-07,-1.1905040905389428e-06,0.9996983559074557,0.00014354656661215242,0.9941534041057448,0.6908361578010259,0.477254596925284,1.3216529635654003e-06,-0.9007690546293942,-0.24207176637335137,6,0.015079149965943894,5.094945399999995,0.0022464319849470867,1.37e-05,174716.13791560178,1.0742568044324866e-15,1.0742568044324867e-11,0.003507172203254962,3.767603603663119e-14,2.74519080117778e-14,2.74519080117778e-10,5.055128629761597,True,
3,164,delithiation,0.3666810062723509,0.3566281940932641,0.3616546001828075,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,10.553538800000013,-12.609958700000007,0.00019973166198987476,3.9165271371484465e-07,-7.883344735337716e-07,0.9997083493698156,0.00015719277998193872,0.9976735924640329,0.7870198365940974,0.6194002231925997,1.3873471976297398e-06,-0.5682315680462888,-0.25410306241856945,7,0.015079218268630235,6.3238293,0.0022464319849470867,1.37e-05,146506.16490806086,1.281106498950292e-15,1.2811064989502921e-11,0.003921788962379927,5.024229327216448e-14,3.266682162000399e-14,3.266682162000399e-10,5.049644719933461,True,
3,165,delithiation,0.3566281940932641,0.34657551851955026,0.35160185630640717,-4.41535e-05,1799.980000000447,9000.0,0.02207650470278326,10.643213900000003,-12.718915899999988,0.0001869956888639118,3.785530146309614e-07,-4.218289794475821e-07,0.9997500081483877,0.00016423360781009778,0.9992154731879808,0.878274835146711,0.7713666860519824,1.463319020909481e-06,-0.288268636859109,-0.26802151471364777,7,0.015079013360570714,6.6381097000000056,0.0022464319849470867,1.37e-05,115429.69375124296,1.6260114178634291e-15,1.6260114178634292e-11,0.004048788685245654,6.583376630725695e-14,3.7914941261641805e-14,3.7914941261641807e-10,4.828846478872591,True,
3,166,delithiation,0.34657551851955026,0.33652284294583645,0.34154918073269336,-4.41535e-05,1799.980000000447,9000.0,0.02207650470278326,10.789990400000004,-12.437224400000002,0.0001667376341874801,3.700648007756695e-07,2.3443463797779488e-07,0.9997996636358468,0.00017938783247059404,0.9996612181993845,1.0758688843389133,1.1574938562886579,1.5535214409715261e-06,0.1509053121475983,-0.2845429901475146,8,0.015079013360570714,7.368907300000005,0.0022464319849470867,1.37e-05,81426.38565927342,2.305026785609567e-15,2.305026785609567e-11,0.00443888750825825,1.0231754604842974e-13,4.5598762295827135e-14,4.5598762295827135e-10,4.447731265705271,True,
3,167,delithiation,0.33652284294583645,0.32647016737212275,0.3314965051589796,-4.41535e-05,1799.980000000447,9000.0,0.02207650470278326,11.233240300000002,-12.200802499999996,0.00015125559582673627,4.006829715619476e-07,8.222720149543464e-07,0.9998027669893444,0.0001956257628012824,0.9983724255966531,1.29334562289763,1.6727429002684588,1.7737210632908335e-06,0.46358586587947626,-0.32487475339946287,8,0.015079013360570548,9.138137099999998,0.0022464319849470867,1.37e-05,51402.547780246816,3.651375429918403e-15,3.651375429918403e-11,0.005298091212716931,1.9345320079581197e-13,5.332455956081684e-14,5.332455956081684e-10,3.8215134644485573,True,
3,168,delithiation,0.32647016737212275,0.3164174690308468,0.32144381820148477,-4.41536e-05,1799.980000000447,9000.0,0.0220765547022277,11.538595000000013,-11.357963100000006,0.0001447374617463246,5.832238952020895e-07,1.18281505807387e-06,0.9996328495912705,0.000208562693144712,0.9970324628528863,1.4409724381532356,2.0764015675172804,2.0071796511264108e-06,0.5892920732880513,-0.36763419617360965,8,0.015079047511913968,10.312929799999981,0.0022464319849470867,1.37e-05,36755.455080566404,5.106452894912916e-15,5.106452894912916e-11,0.008059059322517098,4.115320680774236e-13,5.046756915926095e-14,5.046756915926095e-10,3.143739330019437,True,
3,169,delithiation,0.3164174690308468,0.30636479345713297,0.31139113124398987,-4.41535e-05,1799.980000000447,9000.0,0.02207650470278326,11.396288899999995,-9.636074299999992,0.0001843507379018147,1.2182385220515678e-06,3.769350549347523e-07,0.9983351912129291,0.00020469032264016412,0.9980607409725653,1.1103309103605665,1.2328347305021243,2.401820710935484e-06,0.1569372156791587,-0.4399174860827286,8,0.015079013360570714,12.315616099999982,0.0022464319849470867,1.37e-05,41642.901390248284,4.5071307169762246e-15,4.507130716976225e-11,0.013216529924609277,5.956862799504194e-13,2.2391536913740027e-14,2.2391536913740025e-10,2.22890662460218,True,
3,170,delithiation,0.30636479345713297,0.29631202681317037,0.30133841013515167,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,10.338574699999992,-9.386986499999999,0.00025864216282104577,6.550047432578095e-07,-2.0426809266048573e-06,0.9990975154217062,0.00014841818323657572,0.9839833969530027,0.5738359964893508,0.32928775086692624,2.7426285620323243e-06,-0.7447894895002491,-0.5023353019435169,7,0.015079149965943894,12.698084199999988,0.0022464319849470867,1.37e-05,62863.28160096948,2.9856856851886874e-15,2.985685685188688e-11,0.005064949473926311,1.5122347140505763e-13,1.0795111299358959e-14,1.079511129935896e-10,1.901478937832992,True,
3,171,delithiation,0.29631202681317037,0.28625921463408355,0.29128562072362696,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,9.950935800000005,-9.876161800000006,0.00018200197891042402,1.5433919323708379e-06,-1.202440467291163e-06,0.9919565833598938,0.00011711775162273596,0.9835494848507993,0.6434971329645698,0.4140885601336212,2.8382147758361415e-06,-0.42366084396728665,-0.5198403597698932,7,0.015079218268630235,13.490408600000004,0.0022464319849470867,1.37e-05,29066.59086710148,6.457241609728427e-15,6.457241609728427e-11,0.016960166495007725,1.0951589279948582e-12,2.4132235607726443e-14,2.4132235607726445e-10,1.9331932054285381,True,
3,172,delithiation,0.28625921463408355,0.27620637968743433,0.28123279716075894,-4.41542e-05,1799.980000000447,9000.0,0.02207685469889437,10.551303600000006,-10.2252662,0.00018776344339484842,1.5554713230564198e-06,-9.71858356041256e-07,0.9938421048077223,0.00013532153031894792,0.9897026315938251,0.7207022190916034,0.5194116886035615,2.847590264888077e-06,-0.3412915011069735,-0.5215563698095919,7,0.015079252419973821,13.259902599999984,0.0022464319849470867,1.37e-05,30732.612078227376,6.107193216191656e-15,6.107193216191655e-11,0.016568414968673253,1.0118651149972956e-12,2.4305275494715365e-14,2.430527549471537e-10,1.9949381883052628,True,
3,173,delithiation,0.27620637968743433,0.26615361304347185,0.2711799963654531,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,11.271029799999999,-10.076940099999987,0.00019726371800650677,1.4426642763805882e-06,-7.31387130511069e-07,0.9960861215721195,0.00015779774018683584,0.9943539047195664,0.7999329110365386,0.6398926621593908,3.0444716515620585e-06,-0.24023450181768277,-0.5576203819640232,7,0.015079149965943728,14.236077699999989,0.0022464319849470867,1.37e-05,29675.835198806206,6.324674562404577e-15,6.324674562404576e-11,0.014626757428682366,9.250948063964954e-13,2.13863322488411e-14,2.13863322488411e-10,1.838861681207265,True,
3,174,delithiation,0.26615361304347185,0.25610084639950925,0.26112722972149055,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,11.746913199999987,-9.536564400000003,0.00019873526197933754,1.2498845750735654e-06,-4.057302240041756e-07,0.9976541425999221,0.00017684187699455858,0.997228478162193,0.8898364348292895,0.7918088807497005,3.5131048367637815e-06,-0.11549049711193021,-0.6434544594792873,7,0.015079149965943894,14.987632600000023,0.0022464319849470867,1.37e-05,22620.387170119815,8.297382294496149e-15,8.297382294496149e-11,0.01257838757576414,1.043676903644557e-12,1.8871543080494274e-14,1.8871543080494275e-10,1.50811047430858,True,
3,175,delithiation,0.25610084639950925,0.24604803422042232,0.2510744403099658,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,11.436373,-9.260058399999993,0.0002002019326835093,1.3047333885019538e-06,-5.707698842388562e-07,0.9972168983258061,0.00016940293356049437,0.9962997523271268,0.846160330671214,0.7159873052016182,3.802044937874405e-06,-0.1501218143302521,-0.6963730952262642,8,0.015079218268630401,16.0364509,0.0022464319849470867,1.37e-05,19599.023375535013,9.576497583766795e-15,9.576497583766795e-11,0.013034173756599553,1.248217334864722e-12,1.7533325855730757e-14,1.7533325855730757e-10,1.353096592607133,True,
3,176,delithiation,0.24604803422042232,0.23599524480889755,0.24102163951465994,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,10.992377999999997,-9.466052000000003,0.00016899698232746902,1.7271553086914923e-06,-3.0954227924450973e-07,0.993981783045323,0.00015229394201235033,0.9936489121197334,0.9011636770960036,0.8120959729171904,2.8588405442841065e-06,-0.10827546148504182,-0.5236193101136041,9,0.015079184117287148,13.545304600000001,0.0022464319849470867,1.37e-05,24700.76620100123,7.598549715935212e-15,7.598549715935212e-11,0.02044007277413684,1.5531490917161256e-12,2.5713030000440398e-14,2.57130300004404e-10,1.8395486314758434,True,
3,177,delithiation,0.23599524480889755,0.22594243262981073,0.23096883871935414,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,11.651307299999997,-9.815871700000006,0.0001567590809403193,1.9043592363738406e-06,2.6252493614264406e-07,0.9941895492230768,0.00017092504431944598,0.9939994045989485,1.0903677368746496,1.188901801617145,1.6872027728377724e-06,0.15559773867671703,-0.30902386384002994,9,0.015079218268630235,7.675036800000007,0.0022464319849470867,1.37e-05,61018.741625557646,3.0759401947644588e-15,3.075940194764459e-11,0.024296636915074294,7.473500208467496e-13,3.213406838826932e-14,3.213406838826932e-10,3.2321679028869275,True,
3,178,delithiation,0.22594243262981073,0.21588964321828596,0.22091603792404835,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,13.2998228,-9.812861700000008,0.00016218218913535422,1.8349807303737613e-06,1.0443776272288716e-06,0.9966969973793851,0.0002185372746330497,0.9948545636447357,1.347480113557122,1.8157026564319143,8.752620950481581e-07,1.1932170182365873,-0.1603111916451675,7,0.015079184117287148,3.9831549000000077,0.0022464319849470867,1.37e-05,242695.91445316075,7.733545924038343e-16,7.733545924038342e-12,0.022628634379109544,1.7499958316911652e-13,3.000256767180513e-14,3.0002567671805135e-10,6.22859191328906,True,
3,179,delithiation,0.21588964321828596,0.20583683103919903,0.2108632371287425,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,14.666616900000012,-9.551078099999998,0.00016800091424106284,1.5894317118789734e-06,1.7366657232532363e-06,0.9982722763412293,0.0002617121761085252,0.9947204325820355,1.5578020946540625,2.4267473661085845,8.2709871353158e-07,2.099707924629637,-0.1514893433957287,8,0.015079218268630401,4.20406470000001,0.0022464319849470867,1.37e-05,291635.9042682004,6.435764501321227e-16,6.435764501321227e-12,0.018921703123571266,1.2177562526721893e-13,2.6488348812922337e-14,2.6488348812922336e-10,6.415453646722899,True,
3,180,delithiation,0.20583683103919903,0.19578404162767438,0.2008104363334367,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,14.278233000000002,-9.46354869999999,0.0002069766526395783,1.208106146055095e-06,7.760592305240482e-07,0.9988922608210552,0.00024885315702544457,0.9981051281809481,1.2023247736003755,1.445584861213194,1.1121245166153134e-06,0.6978168531757033,-0.20369442196236914,9,0.015079184117286981,5.751684300000004,0.0022464319849470867,1.37e-05,244832.055727386,7.666071317433523e-16,7.666071317433523e-12,0.011673839833122122,8.949248870901043e-14,1.7133208860599766e-14,1.7133208860599767e-10,4.7275151249895755,True,
3,181,delithiation,0.19578404162767438,0.18573127498371178,0.19075765830569308,-4.41539e-05,1799.980000000447,9000.0,0.022076704700561035,13.514757099999997,-9.923040899999986,0.00014588391741579592,2.018264947911791e-06,1.3224113696655217e-06,0.9959640344042712,0.00021724182844028145,0.9929803347483139,1.4891417250683117,2.217543077339427,1.8104170766407927e-06,0.7304457004566264,-0.33159299127408903,9,0.015079149965943894,8.908435699999995,0.0022464319849470867,1.37e-05,45897.59714820459,4.0893208285815885e-15,4.089320828581588e-11,0.027669464649202773,1.1314931810568686e-12,3.791823496092918e-14,3.791823496092918e-10,3.0450782999943646,True,
3,182,delithiation,0.18573127498371178,0.17567846280462485,0.1807048688941683,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,15.451610099999986,-10.082334299999996,0.00012470357393999182,2.371284593599431e-06,2.690818830665461e-06,0.9964071007217279,0.00026990136572124947,0.9884404192209888,2.1643434682243172,4.684382648445266,4.206831755124146e-06,0.6396307214777249,-0.7705128419785953,9,0.015079218268630401,21.019503400000026,0.0022464319849470867,1.37e-05,6211.262795149467,3.021768780199928e-14,3.021768780199928e-10,0.038030739916732594,1.1492010256828576e-11,5.357198890359336e-14,5.357198890359336e-10,1.3314911070147248,True,
3,183,delithiation,0.17567846280462485,0.1656256506255379,0.17065205671508138,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,17.378091900000005,-9.333580800000018,0.00020764542656818044,1.1969049895071994e-06,2.4745534550056067e-06,0.9994232242526796,0.0003411734416157902,0.9951778872548706,1.643057818582707,2.6996389952057633,7.737017387508934e-06,0.31983299649819347,-1.417092862918971,10,0.015079218268630401,34.80948510000001,0.0022464319849470867,1.37e-05,5091.3152069883145,3.68647377680285e-14,3.68647377680285e-10,0.011528353976187337,4.249897462291549e-12,1.6558661456476763e-14,1.6558661456476764e-10,0.670204036296134,True,
3,184,delithiation,0.1656256506255379,0.15557286121401326,0.16059925591977559,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,10.635137500000003,-9.267538800000002,0.0002620023957154317,1.3978102898115475e-06,-2.7512152759350545e-06,0.993233779739019,0.00011354558464069271,0.9480970938271944,0.4333761312778903,0.18781487116139123,1.3324716024530733e-05,-0.20647458984267142,-2.44052737609807,12,0.015079184117286981,69.94082029999998,0.0022464319849470867,1.37e-05,2732.920456619763,6.867744706779574e-14,6.867744706779574e-10,0.010670209987925066,7.328027816479891e-12,1.025396156640919e-14,1.025396156640919e-10,0.38640147113469053,True,
3,185,delithiation,0.15557286121401326,0.1455200718024886,0.15054646650825093,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,8.240967999999988,-9.698182399999977,9.055774107774849e-05,1.5181294286577693e-06,-8.442113949605259e-07,0.950479827186291,4.500371531171011e-05,0.9241105741067834,0.49696154935084014,0.24697078153318752,1.8289722797333644e-05,-0.04615769218129422,-3.349907728311961,11,0.015079184117286981,95.117271,0.0022464319849470867,1.37e-05,173.2883257153951,1.0831081622212559e-12,1.0831081622212558e-08,0.0335284297198707,3.6314915896053694e-10,9.399460318654907e-14,9.399460318654907e-10,0.294588334487162,True,
3,186,delithiation,0.1455200718024886,0.13546728239096384,0.14049367709672622,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,8.666425899999997,-10.39642099999999,0.00010112649553408044,1.8922183731846764e-06,-9.247686051585543e-07,0.9410874397745643,5.122556655053114e-05,0.9168569386171075,0.5065494090346254,0.25659230379332826,2.3561398760219018e-05,-0.03924930835260639,-4.315456973913464,15,0.015079184117287148,125.40605660000004,0.0022464319849470867,1.37e-05,130.21474552419446,1.4413882179351675e-12,1.4413882179351674e-08,0.03742280127856272,5.394078484504942e-10,8.661860503758943e-14,8.661860503758943e-10,0.24514052325052424,False,OCP not locally linear over the pulse step (125 mV across the window)
3,187,delithiation,0.13546728239096384,0.12541449297943918,0.1304408876852015,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,9.881317599999996,-11.556446499999984,0.00013945656560026353,2.5052808251966948e-06,-1.1341139981664045e-06,0.9546986376187536,7.825926525229528e-05,0.9387125307783252,0.5611730427710131,0.3149151839328773,2.832284160534742e-05,-0.04004238042104791,-5.187552978951694,53,0.015079184117286981,141.4358914,0.0022464319849470867,1.37e-05,171.37074111107208,1.0952278013336637e-12,1.0952278013336637e-08,0.03592919149289534,3.935064940245994e-10,5.627870289139164e-14,5.627870289139164e-10,0.22668344800628762,False,OCP not locally linear over the pulse step (141 mV across the window)
3,188,delithiation,0.12541449297943918,0.11536168080035225,0.12038808688989572,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,12.414097699999987,-13.557761899999992,0.00021483889909521694,3.3527753315514624e-06,-1.3933237897373092e-06,0.9737815865680736,0.00013965452205702317,0.9659844980903558,0.6500429980100022,0.42255589926183174,3.446150921758228e-05,-0.04043130499422337,-6.311884323343301,115,0.015079218268630401,175.92358589999995,0.0022464319849470867,1.37e-05,274.71959716488124,6.832057193479072e-13,6.832057193479072e-09,0.031211995087216556,2.1324213555845132e-10,3.2638001126165295e-14,3.2638001126165295e-10,0.21856772399909352,False,OCP not locally linear over the pulse step (176 mV across the window)
3,189,delithiation,0.11536168080035214,0.1053088686212652,0.11033527471080867,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,17.690151900000007,-16.441077,0.00028870999006053887,4.490904759244752e-06,-3.845888155193964e-08,0.9885723939566021,0.0002866347315512322,0.9885709508057678,0.9928119615505113,0.985675590997774,4.314303528193981e-05,-0.0008914273486000877,-7.901971046543375,206,0.015079218268630401,235.02534630000005,0.0022464319849470867,1.37e-05,316.54439068848137,5.929342156143592e-13,5.929342156143592e-09,0.03111014453156308,1.8446269145471704e-10,2.657726504154496e-14,2.657726504154496e-10,0.21171512612014343,False,OCP not locally linear over the pulse step (235 mV across the window)
3,190,delithiation,0.1053088686212652,0.09525607920974055,0.10028247391550288,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,34.475296699999994,-10.338991899999982,-0.0001063991828570445,8.697592877080885e-06,1.654713364410781e-05,0.9944712856497603,0.0007864915751727542,0.9600123065943813,-7.391894881650231,54.64010994136688,6.768908210134095e-05,0.24445794108027952,-12.397792015015218,311,0.015079184117286981,384.82883569999996,0.0022464319849470867,1.37e-05,17.465126124539335,1.0746558522488227e-11,1.0746558522488227e-07,0.16348984350315493,1.756953171039096e-08,7.738435895773472e-14,7.738435895773473e-10,0.08485782392402166,False,sign: dV/dt direction disagrees with I*U'; OCP not locally linear over the pulse step (385 mV across the window)
3,191,delithiation,0.09525607920974055,0.08520328979821579,0.09022968450397817,-4.4154e-05,1799.980000000447,9000.0,0.02207675470000548,55.76357249999997,-10.027140399999968,-0.00012656617168331662,3.156458854733381e-06,2.9743290613113384e-05,0.9997922022575422,0.0014783951390206654,0.9680198445037762,-11.680807907501407,136.4412733719474,9.96295175504457e-05,0.29853894051081176,-18.247935986153145,311,0.015079184117287148,458.116889,0.0022464319849470867,1.37e-05,11.40753012044335,1.6453167163998287e-11,1.6453167163998287e-07,0.0498783966166127,8.206575974053353e-09,5.143897291031605e-14,5.143897291031605e-10,0.05591410647301051,False,sign: dV/dt direction disagrees with I*U'; OCP not locally linear over the pulse step (458 mV across the window)
3,192,delithiation,0.08520328979821579,0.07515047761912885,0.08017688370867232,-4.41541e-05,1799.980000000447,9000.0,0.022076804699449927,71.07037310000003,-11.293947700000029,-0.0002022115190226612,4.272625621303413e-06,3.9220136465406115e-05,0.9997731447306452,0.0019141246472175908,0.9668570543182191,-9.465952565259553,89.6042579677439,,,,0,,,0.0022464319849470867,1.37e-05,,,,,,2.5565432580604814e-14,2.5565432580604814e-10,,False,"undefined: |U'| below threshold or no slope; SOC_mid outside the branch OCP table ([0.0812458240123724, 1.0]) - no U' available"
3,193,delithiation,0.07515047761912885,0.06509761990491736,0.0701240487620231,-4.41543e-05,1799.980000000447,9000.0,0.022076904698338815,94.65411299999998,-13.457387599999981,-0.00042904048229931106,6.952231180956782e-06,5.5862505996707236e-05,0.9996719997626133,0.0025853254131870053,0.963205218554319,-6.0258309410145765,36.31063852968862,,,,0,,,0.0022464319849470867,1.37e-05,,,,,,8.063031608625106e-15,8.063031608625106e-11,,False,"undefined: |U'| below threshold or no slope; SOC_mid outside the branch OCP table ([0.0812458240123724, 1.0]) - no U' available"
