cycle,pulse_id,branch,step,SOC_start,SOC_end,I_A,pulse_time_s,relax_time_s,delta_V_pulse_V,delta_V_relax_V,capacity_increment_mAh,t_pulse_start_s,V_pulse_start_V,V_pulse_end_V,n_pulse_samples,n_relax_samples,relax_step,relax_coverage_s,V_relax_end_V,sqrt_t_slope_V_per_sqrt_s,sqrt_t_slope_stderr,sqrt_t_intercept_V,sqrt_t_r2,n_fit_samples,quad_sqrt_t_slope_V_per_sqrt_s,quad_sqrt_t_slope_stderr,quad_t_slope_V_per_s,quad_intercept_V,quad_r2,quad_n_fit_samples,sqrt_t_slope_excess_over_quad,ir_skip_s
3,135,delithiation,10,0.6582082563966174,0.6481556491255902,-4.41532e-05,1799.980000000447,9000.0,0.01406615230000001,-0.01604895290000001,0.02207635470444993,5833017.125,0.0938452333,0.1079113856,1801,90811,9,8999.97000000067,0.0918624327,0.00027151002919010485,6.681336340456523e-07,0.0969819154321106,0.9895791051107852,1741,0.0004292316651516061,1.3316595701121548e-06,-2.922911862792727e-06,0.09511380045458577,0.9988790079204484,1741,-0.00015772163596150122,60.0
3,136,delithiation,10,0.6481556491255902,0.6381029963194386,-4.41534e-05,1799.980000000447,9000.0,0.015157222799999995,-0.017142996199999996,0.022076454703338817,5843817.125,0.09397199,0.1091292128,1801,90811,9,8999.97000000067,0.0919862166,0.00030682288010888903,5.715963615865355e-07,0.09664708753743388,0.9940008494011959,1741,0.0004344750872417014,1.5583660806786915e-06,-2.365662442348035e-06,0.09513512629885554,0.9987924987311178,1741,-0.00012765220713281238,60.0
3,137,delithiation,10,0.6381029963194386,0.6280502979781626,-4.41536e-05,1799.980000000447,9000.0,0.016403205700000006,-0.01831485340000001,0.0220765547022277,5854617.125,0.0941113383,0.110514544,1801,90811,9,8999.97000000067,0.0921996906,0.0003471973535655738,4.498017795653195e-07,0.09626172987845999,0.9970897963559557,1741,0.00043323795979292135,1.7587877580046937e-06,-1.594512427484298e-06,0.09524263224997404,0.9987951147747817,1741,-8.604060622734757e-05,60.0
3,138,delithiation,10,0.6280502979781626,0.6179975996368867,-4.41536e-05,1799.980000000447,9000.0,0.018629096400000003,-0.020603731200000003,0.0220765547022277,5865417.125,0.0944671184,0.1130962148,1801,90811,9,8999.97000000067,0.0924924836,0.00041066862905075256,3.323544452684182e-07,0.09601167839193818,0.9988623068745921,1741,0.00043133053762546764,1.9561778541190127e-06,-3.8290838991733405e-07,0.09576695089696333,0.9989327243643286,1741,-2.066190857471508e-05,60.0
3,139,delithiation,10,0.6179975996368867,0.6079448557604863,-4.41538e-05,1799.980000000447,9000.0,0.020665958499999998,-0.022616140499999993,0.022076654701116593,5876217.125,0.0948117897,0.1154777482,1801,90811,9,8999.97000000067,0.0928616077,0.00046813978787813433,3.8245861209473083e-07,0.09581157068377187,0.998840652651468,1741,0.00042584894121441483,2.0842225980993878e-06,7.837378597239998e-07,0.0963124795386828,0.9990676678642798,1741,4.22908466637195e-05,60.0
3,140,delithiation,10,0.6079448557604863,0.5978920435813994,-4.41541e-05,1799.980000000447,9000.0,0.022420436099999996,-0.024240881199999995,0.022076804699449927,5887017.125,0.0952157453,0.1176361814,1801,90811,9,8999.97000000067,0.0933953002,0.0005225239028239562,5.770596280100924e-07,0.09550456452235602,0.9978835476107244,1741,0.000409249219075317,2.169978970603613e-06,2.099216856741828e-06,0.09684623291169897,0.9991895691963464,1741,0.00011327468374863921,60.0
3,141,delithiation,10,0.5978920435813994,0.5878393680076857,-4.41535e-05,1799.980000000447,9000.0,0.0236604884,-0.02499914169999999,0.02207650470278326,5897817.125,0.0956990272,0.1193595156,1801,90811,9,8999.97000000067,0.0943603739,0.0005655847542241062,7.825909347345653e-07,0.09527159194584178,0.9966815883836022,1741,0.00039514101111325095,2.3315437004100344e-06,3.158679122493829e-06,0.0972903923937942,0.9992023993149889,1741,0.00017044374311085523,60.0
3,142,delithiation,10,0.5878393680076857,0.577786715201534,-4.41534e-05,1799.980000000447,9000.0,0.024770848499999998,-0.02381761369999999,0.022076454703338817,5908617.125,0.0965247452,0.1212955937,1801,90811,9,8999.97000000067,0.09747798,0.0006126220825064199,1.0312538669086947e-06,0.09511306204298613,0.9950964495910986,1741,0.00037932347440457805,2.6616150603494723e-06,4.323511261069372e-06,0.09787633939154364,0.9991154798642173,1741,0.00023329860810184189,60.0
3,143,delithiation,10,0.577786715201534,0.5677340623953825,-4.41534e-05,1799.980000000447,9000.0,0.0257967115,-0.0179433301,0.022076454703338817,5919417.125,0.0995689332,0.1253656447,1801,90811,9,8999.97000000067,0.1074223146,0.0006493153884333299,9.347858399072616e-07,0.09796025695633533,0.9964087142837311,1741,0.0004842574759768985,4.019572287278549e-06,3.058868413487875e-06,0.09991526557984359,0.9982018614002144,1741,0.0001650579124564314,60.0
3,144,delithiation,10,0.5677340623953825,0.5576814095892308,-4.41534e-05,1799.980000000447,9000.0,0.021694056699999992,-0.010118089599999991,0.022076454703338817,5930217.125,0.1095168665,0.1312109232,1801,90811,9,8999.97000000067,0.1210928336,0.0004960312070898524,1.1194374711651404e-06,0.11102363269721283,0.9912208656159567,1741,0.0007360186982424452,3.4950942610087702e-06,-4.44747025692126e-06,0.10818112967657216,0.9976825649456553,1741,-0.00023998749115259276,60.0
3,145,delithiation,10,0.557681409589231,0.5476287795506416,-4.41533e-05,1799.980000000447,9000.0,0.012220524300000007,-0.008854985300000007,0.02207640470389437,5941017.125,0.1231938675,0.1354143918,1801,90811,9,8999.97000000067,0.1265594065,0.00018420029958755976,7.630225265101807e-07,0.12795846931339866,0.9710249608862813,1741,0.00036167869661991826,1.6946184289496406e-06,-3.289045975924552e-06,0.12585634775180762,0.9961298220806303,1741,-0.0001774783970323585,60.0
3,146,delithiation,10,0.5476287795506416,0.5375760584418035,-4.41537e-05,1799.980000000447,9000.0,0.009097755000000013,-0.009254485400000012,0.022076604701672147,5951817.125,0.1287330091,0.1378307641,1801,90811,9,8999.97000000067,0.1285762787,9.048645891542198e-05,6.720642451366875e-07,0.13426717491678927,0.9124671229352527,1741,0.0002431947063385977,1.6994837759048414e-06,-2.830003285338776e-06,0.1324584404177856,0.9848427143017509,1741,-0.00015270824742317574,60.0
3,147,delithiation,10,0.5375760584418035,0.527523314565403,-4.41538e-05,1799.980000000447,9000.0,0.0081423521,-0.009526520900000002,0.022076654701116593,5962617.125,0.1308788359,0.139021188,1801,90811,9,8999.97000000067,0.1294946671,6.340722820581984e-05,6.773293495045943e-07,0.13661384507218083,0.8344204262125297,1741,0.00022087154536934144,1.5093640305373343e-06,-2.918143207160743e-06,0.1347487778762599,0.9777344856106369,1741,-0.00015746431716352158,60.0
3,148,delithiation,10,0.527523314565403,0.5174705934565649,-4.41537e-05,1799.980000000447,9000.0,0.007715374200000014,-0.009737014799999999,0.022076604701672147,5973417.125,0.1318802536,0.1395956278,1801,90811,9,8999.97000000067,0.129858613,5.323016347861601e-05,6.480499986985558e-07,0.137639803480376,0.7950696860128701,1741,0.00020627126045110337,1.2873877624144666e-06,-2.8361716837944054e-06,0.135827126584853,0.9780999200868321,1741,-0.00015304109697248736,60.0
3,149,delithiation,10,0.5174705934565649,0.5074179861855377,-4.41532e-05,1799.980000000447,9000.0,0.0071127712000000065,-0.009433120400000022,0.02207635470444993,5984217.125,0.132211566,0.1393243372,1801,90811,9,8999.97000000067,0.1298912168,4.328295551406036e-05,6.198035524621552e-07,0.13777512407168852,0.7371402844737154,1741,0.0001917059140920033,1.0762037992261697e-06,-2.7505879183493185e-06,0.13601714616182095,0.9785393573840541,1741,-0.00014842295857794296,60.0
3,150,delithiation,10,0.5074179861855377,0.4973654472171971,-4.41529e-05,1799.980000000447,9000.0,0.006752520799999995,-0.008776366699999982,0.022076204706116594,5995017.125,0.1320396066,0.1387921274,1801,90811,9,8999.97000000067,0.1300157607,4.31345001731208e-05,5.539883469144996e-07,0.13723067343235587,0.7770927642775312,1741,0.0001767413227843597,8.812323829267533e-07,-2.4760139240254967e-06,0.1356481834657919,0.9847263943853576,1741,-0.00013360682261123887,60.0
3,151,delithiation,10,0.4973654472171971,0.4873129082488564,-4.41529e-05,1799.980000000447,9000.0,0.006624311199999983,-0.008544355599999998,0.022076204706116594,6005817.125,0.132121861,0.1387461722,1801,90811,9,8999.97000000067,0.1302018166,4.501478192038706e-05,5.339585361492413e-07,0.13711822890270212,0.8034172156097168,1741,0.00017450067295604317,7.829640913348063e-07,-2.3996444410788812e-06,0.13558454881533247,0.9885540492414528,1741,-0.0001294858910356561,60.0
3,152,delithiation,10,0.4873129082488564,0.4772603237453914,-4.41531e-05,1799.980000000447,9000.0,0.006693989099999992,-0.0085910857,0.022076304705005483,6016617.125,0.1322856843,0.1389796734,1801,90811,9,8999.97000000067,0.1303885877,4.692387612852945e-05,5.29179828552877e-07,0.13725747884308137,0.8188894801333464,1741,0.00017578409577196684,7.218125639821385e-07,-2.388049441293883e-06,0.13573120944538264,0.990875191510506,1741,-0.0001288602196434374,60.0
3,153,delithiation,10,0.4772603237453914,0.46720769370680204,-4.41533e-05,1799.980000000447,9000.0,0.006786614600000018,-0.008484333700000013,0.02207640470389437,6027417.125,0.132478416,0.1392650306,1801,90811,9,8999.97000000067,0.1307806969,4.904945932167695e-05,5.313977576694857e-07,0.13745327103955793,0.8304868714042057,1741,0.0001790368461077022,6.597961571796655e-07,-2.4089382064455565e-06,0.13591365104598974,0.9929234555777013,1741,-0.00012998738678602525,60.0
3,154,delithiation,10,0.46720769370680204,0.4571549725979639,-4.41537e-05,1799.980000000447,9000.0,0.007335126400000003,-0.009141027900000015,0.022076604701672147,6038217.125,0.1329498291,0.1402849555,1801,90811,9,8999.97000000067,0.1311439276,5.7857354105610535e-05,5.465860939042153e-07,0.13812588223832747,0.8656488582985503,1741,0.00019175199991905824,6.558887215164627e-07,-2.4813478900767964e-06,0.1365399831844,0.9947613148232013,1741,-0.0001338946458134477,60.0
3,155,delithiation,10,0.4571549725979639,0.44710225148912575,-4.41537e-05,1799.980000000447,9000.0,0.007586419600000005,-0.009669512500000005,0.022076604701672147,6049017.125,0.1334464252,0.1410328448,1801,90811,9,8999.97000000067,0.1313633323,6.0846873476207704e-05,5.763967357563783e-07,0.13877922102925663,0.8650138708403254,1741,0.00020233381793964667,6.55712342409086e-07,-2.6220490668970574e-06,0.1371033959056727,0.9952694612477817,1741,-0.00014148694446343896,60.0
3,156,delithiation,10,0.44710225148912575,0.43704955314784977,-4.41536e-05,1799.980000000447,9000.0,0.007801353999999983,-0.010150581599999986,0.0220765547022277,6059817.125,0.1337162554,0.1415176094,1801,90811,9,8999.97000000067,0.1313670278,6.585621135468033e-05,5.822054097095881e-07,0.1390347947672295,0.8803497003436084,1741,0.00020947041729158178,5.655191558426121e-07,-2.6614716721631e-06,0.13733377355057333,0.9969430120442406,1741,-0.00014361420593690145,60.0
3,157,delithiation,10,0.43704955314784977,0.4269969458768226,-4.41532e-05,1799.980000000447,9000.0,0.007566422199999978,-0.010106891399999984,0.02207635470444993,6070617.125,0.1336784363,0.1412448585,1801,90811,9,8999.97000000067,0.1311379671,6.321485370984446e-05,5.98489618243814e-07,0.13890055454883748,0.8651459674032445,1741,0.00021128780410299767,5.105662841564707e-07,-2.7441015344766004e-06,0.13714672226888686,0.9973423809443298,1741,-0.00014807295039315322,60.0
