variant,time_s,soc_experiment,soc_model_average,soc_model_surface,voltage_sim_V,voltage_exp_V
B0p5_capmatch,99110.00399999999,0.38702763336804447,0.38576100271495495,0.38201183091926794,0.16394560381103726,0.1623396724
B0p5_capmatch,99190.00399999999,0.3865325546910594,0.38526592809397925,0.3815286525607041,0.16406028147828494,0.1624656767
B0p5_capmatch,99260.00399999999,0.38609936248429055,0.3848327322524637,0.3811058412308995,0.16414162544394018,0.1625738889
B0p5_capmatch,99330.00399999999,0.3856661691335005,0.38439953856204107,0.38068305517545753,0.16422506465485281,0.1626435518
B0p5_capmatch,99410.00399999999,0.38517109074252076,0.3839044604573372,0.38019984204486773,0.164341197073268,0.1627717912
B0p5_capmatch,99480.00399999999,0.38473789674821857,0.38347126116453734,0.3797770086128984,0.16443692605741733,0.1628614813
B0p5_capmatch,99560.00399999999,0.3842428171417164,0.38297617800875516,0.37929378214759596,0.16455612835763794,0.1629704237
B0p5_capmatch,99630.00399999999,0.38380961778481504,0.3825429832427177,0.3788709603902701,0.1646503712709167,0.1630623341
B0p5_capmatch,99710.00399999999,0.3833145349607533,0.3820479052156693,0.3783877268157365,0.1647456471666409,0.1631668359
B0p5_capmatch,99780.00399999999,0.38288133739138497,0.38161470786617147,0.37796486356457215,0.16485716073970674,0.1632935852
B0p5_capmatch,99850.00399999999,0.38244814246756564,0.3811815050625517,0.377541983876058,0.16494822948307278,0.1633765996
B0p5_capmatch,99930.00399999999,0.3819530605730207,0.3806864219572793,0.37705872642984983,0.16506459392190126,0.1634699851
B0p5_capmatch,100000.00399999999,0.3815198659352066,0.3802532240857912,0.37663584321693655,0.1651794191662603,0.1635856032
B0p5_capmatch,100080.00399999999,0.381024781180609,0.37975813751010684,0.37615254313457325,0.1652939779372099,0.1636960506
B0p5_capmatch,100150.00399999999,0.38059158268172355,0.3793249387106905,0.3757296517237758,0.1653943469692943,0.1637894511
B0p5_capmatch,100230.00399999999,0.3800965036472319,0.37882985671088215,0.37524634993166894,0.16550464442943807,0.1638932079
B0p5_capmatch,100300.00399999999,0.3796633087234126,0.37839666394659316,0.3748234598239081,0.1656023261092276,0.1639917791
B0p5_capmatch,100370.00399999999,0.37923011315608135,0.3779634675992586,0.37440053302726417,0.1657087975713509,0.1641125977
B0p5_capmatch,100450.00399999999,0.3787350316905448,0.3774683809856436,0.3739171722821937,0.1658411916802715,0.1642356366
B0p5_capmatch,100520.00399999999,0.37830183297715514,0.3770351847680263,0.37349425243916456,0.16595237799460397,0.1643134505
B0p5_capmatch,100600.00399999999,0.3778067526556397,0.37654010845060193,0.3730109074580863,0.1660634729372152,0.1644157469
B0p5_capmatch,100670.00399999999,0.37737355558678043,0.3761069136268521,0.3725879478618147,0.16613826370503879,0.1645350754
B0p5_capmatch,100750.00399999999,0.3768784742642466,0.37561182581988894,0.3721045286771917,0.1662576350328139,0.1646662802
B0p5_capmatch,100820.00399999999,0.3764452809134564,0.3751786301805773,0.3716815812369675,0.16636270936590378,0.1647366881
B0p5_capmatch,100890.00399999999,0.37601208191406166,0.3747454388251244,0.37125860757016726,0.16646737351773513,0.1648545265
B0p5_capmatch,100970.00399999999,0.3755169998765143,0.3742503567875941,0.3707751773723371,0.16658856216142431,0.1649731249
B0p5_capmatch,101040.00399999999,0.37508380452368695,0.3738171610199297,0.3703521764739488,0.16670364975640006,0.1650761515
B0p5_capmatch,101120.00399999999,0.3745887223431369,0.37332208127044175,0.36986873591966035,0.16682676038799577,0.1651932448
B0p5_capmatch,101190.00399999999,0.3741555245592644,0.3728888844594204,0.36944570298254586,0.1669308971378904,0.1653214693
B0p5_capmatch,101270.00399999999,0.3736604378026298,0.3723938001338478,0.36896222355203234,0.16704875675357533,0.1654222757
B0p5_capmatch,101340.00399999999,0.37322724023326115,0.3719606069317174,0.36853919986394046,0.1671524125853184,0.1655119509
B0p5_capmatch,101410.00399999999,0.37279404244938885,0.37152741915804527,0.3681161688567103,0.16726465926038625,0.1656038761
B0p5_capmatch,101490.00399999999,0.372298958767311,0.371032335278639,0.367632622345965,0.16737527888954032,0.1657713801
B0p5_capmatch,101560.00399999999,0.37186576391499304,0.37059913409569617,0.3672095386186338,0.16746734143073688,0.1658573598
B0p5_capmatch,101640.00399999999,0.371370681233934,0.3701040549122616,0.3667260196636912,0.16759010249075323,0.1659707576
B0p5_capmatch,101710.00399999999,0.37093748938467164,0.36967086165378643,0.3663029279473664,0.16768365595388857,0.1660767496
B0p5_capmatch,101790.00399999999,0.3704424130672306,0.3691757853363621,0.3658193811106565,0.16780688719486048,0.1661886722
B0p5_capmatch,101860.00399999999,0.37000921564086475,0.368742595080845,0.36539627047056933,0.16792863636762742,0.1663035452
B0p5_capmatch,101930.00399999999,0.36957602071704554,0.3683093992026306,0.36497311263478005,0.16806293705136627,0.1664258391
