t_s,V_exp,V_sim,residual_mV,cap_fraction
3530.000000,3.43933010,3.25772664,-181.603458,0.018476
3540.000000,3.43940639,3.25791136,-181.495036,0.018528
3550.000000,3.43947673,3.25809599,-181.380738,0.018580
3560.000000,3.43956256,3.25827975,-181.282808,0.018633
3570.000000,3.43962407,3.25846309,-181.160977,0.018685
3580.000000,3.43970490,3.25864644,-181.058457,0.018737
3590.000000,3.43977332,3.25882978,-180.943540,0.018789
3600.000000,3.43983912,3.25901312,-180.826005,0.018841
3610.000000,3.43992233,3.25919592,-180.726409,0.018894
3620.000000,3.43998766,3.25937791,-180.609748,0.018946
3630.000000,3.44006085,3.25955989,-180.500960,0.018998
3640.000000,3.44013500,3.25974187,-180.393128,0.019050
3650.000000,3.44021344,3.25992385,-180.289587,0.019102
3660.000000,3.44027638,3.26010562,-180.170765,0.019155
3670.000000,3.44034743,3.26028642,-180.061010,0.019207
3680.000000,3.44041061,3.26046705,-179.943561,0.019259
3690.000000,3.44049072,3.26064768,-179.843042,0.019311
3700.000000,3.44053960,3.26082831,-179.711290,0.019363
3710.000000,3.44061947,3.26100888,-179.610591,0.019416
3720.000000,3.44068813,3.26118867,-179.499463,0.019468
3730.000000,3.44076037,3.26136796,-179.392416,0.019520
3740.000000,3.44082260,3.26154724,-179.275356,0.019572
3750.000000,3.44088507,3.26172653,-179.158537,0.019624
3760.000000,3.44096351,3.26190582,-179.057691,0.019676
3770.000000,3.44102836,3.26208468,-178.943677,0.019729
3780.000000,3.44109702,3.26226265,-178.834367,0.019781
3790.000000,3.44116569,3.26244061,-178.725077,0.019833
3800.000000,3.44123340,3.26261856,-178.614834,0.019885
3810.000000,3.44130135,3.26279651,-178.504831,0.019937
3820.000000,3.44136071,3.26297430,-178.386410,0.019990
3830.000000,3.44143248,3.26315118,-178.281294,0.020042
3840.000000,3.44150066,3.26332781,-178.172849,0.020094
3850.000000,3.44156456,3.26350445,-178.060114,0.020146
3860.000000,3.44163203,3.26368108,-177.950956,0.020198
3870.000000,3.44168830,3.26385767,-177.830630,0.020251
3880.000000,3.44175863,3.26403359,-177.725047,0.020303
3890.000000,3.44182682,3.26420891,-177.617914,0.020355
3900.000000,3.44189167,3.26438423,-177.507445,0.020407
3910.000000,3.44196320,3.26455954,-177.403652,0.020459
3920.000000,3.44202232,3.26473486,-177.287463,0.020512
3930.000000,3.44209456,3.26490984,-177.184720,0.020564
3940.000000,3.44216180,3.26508393,-177.077873,0.020616
3950.000000,3.44221401,3.26525794,-176.956070,0.020668
3960.000000,3.44227839,3.26543196,-176.846428,0.020720
3970.000000,3.44234252,3.26560597,-176.736548,0.020773
3980.000000,3.44240737,3.26577986,-176.627507,0.020825
3990.000000,3.44245386,3.26595291,-176.500948,0.020877
4000.000000,3.44252515,3.26612564,-176.399512,0.020929
4010.000000,3.44257379,3.26629836,-176.275426,0.020981
4020.000000,3.44264483,3.26647108,-176.173753,0.021033
4030.000000,3.44270658,3.26664378,-176.062803,0.021086
4040.000000,3.44276834,3.26681591,-175.952426,0.021138
4050.000000,3.44283676,3.26698735,-175.849409,0.021190
4060.000000,3.44288611,3.26715879,-175.727322,0.021242
4070.000000,3.44294977,3.26733023,-175.619541,0.021294
4080.000000,3.44303346,3.26750167,-175.531788,0.021347
4090.000000,3.44308329,3.26767284,-175.410445,0.021399
4100.000000,3.44315434,3.26784313,-175.311206,0.021451
4110.000000,3.44320321,3.26801329,-175.189916,0.021503
4120.000000,3.44327068,3.26818346,-175.087223,0.021555
4130.000000,3.44333076,3.26835362,-174.977140,0.021608
4140.000000,3.44338608,3.26852370,-174.862380,0.021660
4150.000000,3.44345951,3.26869301,-174.766504,0.021712
4160.000000,3.44351363,3.26886191,-174.651722,0.021764
4170.000000,3.44357181,3.26903081,-174.540995,0.021816
4180.000000,3.44363093,3.26919971,-174.431222,0.021869
4190.000000,3.44368243,3.26936860,-174.313830,0.021921
4200.000000,3.44375181,3.26953702,-174.214788,0.021973
4210.000000,3.44379520,3.26970468,-174.090527,0.022025
4220.000000,3.44385648,3.26987232,-173.984154,0.022077
4230.000000,3.44391394,3.27003997,-173.873967,0.022130
4240.000000,3.44396591,3.27020761,-173.758297,0.022182
4250.000000,3.44403052,3.27037505,-173.655472,0.022234
4260.000000,3.44409347,3.27054164,-173.551829,0.022286
4270.000000,3.44413853,3.27070804,-173.430488,0.022338
4280.000000,3.44419551,3.27087444,-173.321070,0.022390
4290.000000,3.44426537,3.27104084,-173.224526,0.022443
4300.000000,3.44431782,3.27120717,-173.110643,0.022495
4310.000000,3.44437218,3.27137283,-172.999348,0.022547
4320.000000,3.44443202,3.27153800,-172.894025,0.022599
4330.000000,3.44449282,3.27170316,-172.789657,0.022651
4340.000000,3.44455051,3.27186832,-172.682190,0.022704
4350.000000,3.44459152,3.27203349,-172.558037,0.022756
4360.000000,3.44466782,3.27219826,-172.469554,0.022808
4370.000000,3.44471240,3.27236223,-172.350167,0.022860
4380.000000,3.44476485,3.27252617,-172.238680,0.022912
4390.000000,3.44482112,3.27269011,-172.131010,0.022965
4400.000000,3.44488263,3.27285405,-172.028586,0.023017
4410.000000,3.44493246,3.27301782,-171.914641,0.023069
4420.000000,3.44498658,3.27318079,-171.805790,0.023121
4430.000000,3.44503927,3.27334351,-171.695759,0.023173
4440.000000,3.44509459,3.27350623,-171.588352,0.023226
4450.000000,3.44515300,3.27366895,-171.484046,0.023278
4460.000000,3.44519925,3.27383163,-171.367624,0.023330
4470.000000,3.44525480,3.27399371,-171.261089,0.023382
4480.000000,3.44530344,3.27415522,-171.148216,0.023434
4490.000000,3.44534445,3.27431674,-171.027712,0.023487
4500.000000,3.44540191,3.27447825,-170.923661,0.023539
4510.000000,3.44547391,3.27463976,-170.834153,0.023591
4520.000000,3.44551420,3.27480095,-170.713249,0.023643
4530.000000,3.44554901,3.27496134,-170.587668,0.023695
4540.000000,3.44560766,3.27512166,-170.486007,0.023747
4550.000000,3.44567966,3.27528197,-170.397698,0.023800
4560.000000,3.44571590,3.27544228,-170.273627,0.023852
4570.000000,3.44577742,3.27560246,-170.174953,0.023904
4580.000000,3.44581079,3.27576191,-170.048887,0.023956
4590.000000,3.44586849,3.27592103,-169.947462,0.024008
4600.000000,3.44592619,3.27608015,-169.846038,0.024061
4610.000000,3.44597220,3.27623927,-169.732933,0.024113
4620.000000,3.44601870,3.27639836,-169.620332,0.024165
4630.000000,3.44607306,3.27655696,-169.516100,0.024217
4640.000000,3.44612765,3.27671490,-169.412754,0.024269
4650.000000,3.44616389,3.27687284,-169.291054,0.024322
4660.000000,3.44621372,3.27703078,-169.182946,0.024374
4670.000000,3.44626045,3.27718871,-169.071738,0.024426
4680.000000,3.44632196,3.27734640,-168.975565,0.024478
4690.000000,3.44635963,3.27750330,-168.856336,0.024530
4700.000000,3.44640803,3.27766007,-168.747968,0.024583
4710.000000,3.44646406,3.27781683,-168.647230,0.024635
4720.000000,3.44651246,3.27797360,-168.538864,0.024687
4730.000000,3.44656062,3.27813027,-168.430354,0.024739
4740.000000,3.44660807,3.27828627,-168.321799,0.024791
4750.000000,3.44665194,3.27844187,-168.210065,0.024844
4760.000000,3.44668365,3.27859747,-168.086172,0.024896
4770.000000,3.44673920,3.27875307,-167.986123,0.024948
4780.000000,3.44678545,3.27890866,-167.876791,0.025000
4790.000000,3.44683337,3.27906383,-167.769540,0.025052
4800.000000,3.44687486,3.27921829,-167.656566,0.025104
