Time [s],Voltage [V],Current [mA],Capacity [mAh],Temperature [K]
573120.7545179641,2.8823874,-0.6879684987715597,2.969144915258888,298.15
573122.3425181303,2.8773849,-0.6879705808225764,2.969448386757973,298.15
573123.908518292,2.8723428,-0.6879692384304309,2.96974765340759,298.15
573125.4525184548,2.8673403,-0.68796999681428,2.970042716126213,298.15
573126.986518614,2.8622985,-0.6879707899678033,2.97033586815437,298.15
573128.5365187749,2.857296,-0.6879707675010515,2.970632077821132,298.15
573130.040518932,2.8522935,-0.6879692735710436,2.97091949612545,298.15
573131.5605190916,2.847291,-0.6879664169697922,2.971209970865319,298.15
573133.0205192436,2.8422885,-0.687968537643051,2.971488980356856,298.15
573134.502519398,2.8372467,-0.6879686569792384,2.97177219415016,298.15
573135.9945195541,2.8322442,-0.6879709942435912,2.972057319936491,298.15
573137.3405196946,2.8272417,-0.6879692423901851,2.972314544018974,298.15
573138.7125198375,2.8221998,-0.6879688434563779,2.972576736616628,298.15
573140.158519987,2.8171973,-0.6879652805659396,2.97285306936622,298.15
573141.6125201397,2.8121161,-0.6879703359930178,2.973130932969984,298.15
573143.0025202846,2.8070743,-0.6879646051254236,2.973396563775775,298.15
573144.4145204313,2.8020325,-0.6879664953651771,2.973666399551435,298.15
573145.8405205812,2.79703,-0.6879700660364195,2.973938912167354,298.15
573147.2265207246,2.7919879,-0.6879690558390196,2.97420378028125,298.15
573148.6145208701,2.7869854,-0.6879678778235457,2.974469030146404,298.15
573150.0045210151,2.7819829,-0.687973530469797,2.974734664398369,298.15
573151.3445211537,2.7769806,-0.6879711412688296,2.974990742571888,298.15
573152.7005212968,2.7719781,-0.6879706457595064,2.975249878209138,298.15
573154.026521435,2.7669756,-0.6879747754945151,2.975503282277853,298.15
573155.3405215722,2.7619336,-0.6879693160401179,2.975754391104417,298.15
573156.6725217104,2.7568917,-0.6879712432901554,2.976008940490852,298.15
573157.9765218459,2.7518499,-0.6879709977267132,2.97625813890037,298.15
573159.3065219857,2.7468474,-0.68797209059858,2.976512306393885,298.15
573160.6165221222,2.7418449,-0.6879750614192245,2.976762652900653,298.15
573161.8905222556,2.7368424,-0.6879666157764726,2.977006116667393,298.15
573163.1685223877,2.7318399,-0.6879717375721299,2.977250346659491,298.15
573164.4265225194,2.7267981,-0.6879683113218499,2.977490753389004,298.15
573165.7225226536,2.7217956,-0.6879706776912022,2.977738422858618,298.15
573166.990522787,2.7167931,-0.6879735468221376,2.977980742455591,298.15
573168.2705229204,2.7117906,-0.6879747631864855,2.978225355730225,298.15
573169.5105230501,2.7067881,-0.6879700697831145,2.978462323223487,298.15
573170.7365231775,2.7017856,-0.6879729298800401,2.978696616251173,298.15
573171.9905233085,2.6967831,-0.6879700070314402,2.978936259161998,298.15
573173.2045234349,2.6917806,-0.6879706344295298,2.979168258172309,298.15
573174.4605235662,2.6867781,-0.6879762909262545,2.979408285481138,298.15
573175.6965236953,2.6817758,-0.6879713156655426,2.979644488990839,298.15
573176.9145238213,2.6767733,-0.687968591206005,2.979877251721623,298.15
573178.1125239469,2.6717708,-0.6879658276358114,2.980106191484931,298.15
573179.2425240651,2.6667287,-0.6879755905290827,2.980322139401207,298.15
573180.430524189,2.6617262,-0.6879690698586087,2.980549169217947,298.15
573181.606524311,2.656724,-0.6879701130887462,2.980773906144866,298.15
573182.8165244376,2.6516426,-0.6879671262561702,2.981005139564278,298.15
573184.0185245629,2.6466401,-0.6879695401825463,2.981234844973586,298.15
573185.2005246868,2.6416376,-0.6879705206778689,2.981460728651553,298.15
573186.3885248108,2.6366351,-0.6879706262019489,2.981687758981886,298.15
573187.5765249347,2.6315539,-0.6879728154181095,2.981914790034661,298.15
573188.7865250595,2.6265514,-0.6879678420782736,2.982146023694312,298.15
573189.906525176,2.6215489,-0.6879695519283162,2.982360058688292,298.15
573191.0545252971,2.6165071,-0.6879698708936531,2.982579444659156,298.15
573192.182525415,2.6115046,-0.6879695100080607,2.982795008461478,298.15
573193.3625255376,2.6065021,-0.6879691393953004,2.983020509480605,298.15
573194.5045256568,2.6014602,-0.6879728968913941,2.983238749794566,298.15
573195.6425257754,2.5964577,-0.6879720802942735,2.983456225435936,298.15
573196.8005258963,2.5914552,-0.6879750811690566,2.983677524110148,298.15
573197.9685260188,2.5864527,-0.6879700871212787,2.983900732206275,298.15
573199.110526137,2.5814502,-0.687969447586072,2.984118971425861,298.15
573200.2285262533,2.5764477,-0.6879689353738871,2.984332624022997,298.15
573201.3745263736,2.5714452,-0.6879751837894916,2.984551629479498,298.15
573202.5145264929,2.5664427,-0.6879729547285798,2.984769487604634,298.15
573203.6385266101,2.5614402,-0.6879717541890388,2.984984287696947,298.15
573204.7345267236,2.5564377,-0.687971834918424,2.985193736921718,298.15
573205.8345268387,2.5514352,-0.6879701749496893,2.985403950052728,298.15
573206.9725269563,2.5464327,-0.6879686546904893,2.985621424611049,298.15
573208.0845270734,2.5414302,-0.6879684932936163,2.985833930456907,298.15
573209.1865271884,2.5363884,-0.6879716202343951,2.986044526235961,298.15
573210.3185273064,2.5313859,-0.6879732991951869,2.986260855640375,298.15
573211.4265274219,2.5263834,-0.6879658972840489,2.986472596277498,298.15
573212.5585275404,2.5213809,-0.6879710017115008,2.98668892495957,298.15
573213.6705276556,2.5163784,-0.6879703017744125,2.986901431363691,298.15
573214.7845277712,2.5113366,-0.6879689716122174,2.987114319561988,298.15
573215.9145278893,2.5063341,-0.6879707813314593,2.98733026596871,298.15
573217.0225280058,2.5012922,-0.6879718342530499,2.987542008433278,298.15
573217.350528039,2.499953,-0.6879697532808062,2.987604690128269,298.15
573217.3525280394,2.4999924,-0.6879981820586324,2.987605072349544,298.15
573217.3845280437,2.540091,-0.6449983144518863,2.987610805668668,298.15
573217.3965280447,2.5451722,0.0,2.987610805668668,298.15
573217.4105280451,2.550293,0.0,2.987610805668668,298.15
573217.4265280478,2.5556107,0.0,2.987610805668668,298.15
573217.4445280498,2.5608101,0.0,2.987610805668668,298.15
573217.4645280521,2.5661671,0.0,2.987610805668668,298.15
573217.4865280539,2.5714846,0.0,2.987610805668668,298.15
573217.5105280569,2.5767233,0.0,2.987610805668668,298.15
573217.5365280584,2.5818834,0.0,2.987610805668668,298.15
573217.5645280622,2.5870435,0.0,2.987610805668668,298.15
573217.5945280641,2.5921247,0.0,2.987610805668668,298.15
573217.6265280687,2.5972455,0.0,2.987610805668668,298.15
573217.6605280712,2.6022873,0.0,2.987610805668668,298.15
573217.6985280765,2.6074474,0.0,2.987610805668668,298.15
573217.7385280803,2.6125681,0.0,2.987610805668668,298.15
573217.7805280853,2.6177676,0.0,2.987610805668668,298.15
573217.8245280897,2.6227701,0.0,2.987610805668668,298.15
573217.8705280945,2.6278512,0.0,2.987610805668668,298.15
573217.9205280989,2.632972,0.0,2.987610805668668,298.15
573217.9705281034,2.6379745,0.0,2.987610805668668,298.15
573218.0245281104,2.6429768,0.0,2.987610805668668,298.15
573218.0785281155,2.6479793,0.0,2.987610805668668,298.15
573218.1365281222,2.6530607,0.0,2.987610805668668,298.15
573218.1965281283,2.6581025,0.0,2.987610805668668,298.15
573218.2585281348,2.663105,0.0,2.987610805668668,298.15
573218.3245281419,2.6683831,0.0,2.987610805668668,298.15
573218.3925281484,2.6734645,0.0,2.987610805668668,298.15
573218.4605281558,2.6785457,0.0,2.987610805668668,298.15
573218.532528162,2.6837058,0.0,2.987610805668668,298.15
573218.6045281701,2.6887083,0.0,2.987610805668668,298.15
573218.6785281785,2.6937108,0.0,2.987610805668668,298.15
573218.7565281866,2.6989496,0.0,2.987610805668668,298.15
573218.8345281947,2.7039914,0.0,2.987610805668668,298.15
573218.9165282026,2.7091122,0.0,2.987610805668668,298.15
573218.9985282118,2.714154,0.0,2.987610805668668,298.15
573219.0845282208,2.7191565,0.0,2.987610805668668,298.15
573219.168528229,2.724159,0.0,2.987610805668668,298.15
573219.2565282388,2.7292008,0.0,2.987610805668668,298.15
573219.346528247,2.7343609,0.0,2.987610805668668,298.15
573219.4365282576,2.7393634,0.0,2.987610805668668,298.15
573219.5285282675,2.7444053,0.0,2.987610805668668,298.15
573219.6245282772,2.7494078,0.0,2.987610805668668,298.15
573219.720528286,2.7544889,0.0,2.987610805668668,298.15
573219.8185282974,2.759531,0.0,2.987610805668668,298.15
573219.9185283072,2.7645333,0.0,2.987610805668668,298.15
573220.0205283184,2.7695358,0.0,2.987610805668668,298.15
573220.1245283294,2.7745383,0.0,2.987610805668668,298.15
573220.2265283391,2.7795408,0.0,2.987610805668668,298.15
573220.3365283515,2.7845829,0.0,2.987610805668668,298.15
573220.4445283627,2.789664,0.0,2.987610805668668,298.15
573220.5565283746,2.7947452,0.0,2.987610805668668,298.15
573220.6685283855,2.7997477,0.0,2.987610805668668,298.15
573220.784528397,2.8047502,0.0,2.987610805668668,298.15
573220.8985284101,2.8097527,0.0,2.987610805668668,298.15
573221.016528422,2.8147552,0.0,2.987610805668668,298.15
573221.1365284352,2.819797,0.0,2.987610805668668,298.15
573221.260528448,2.8248785,0.0,2.987610805668668,298.15
573221.3845284609,2.8299596,0.0,2.987610805668668,298.15
573221.5105284741,2.8350408,0.0,2.987610805668668,298.15
573221.6385284876,2.8400829,0.0,2.987610805668668,298.15
573221.7705285009,2.8451247,0.0,2.987610805668668,298.15
573221.9025285151,2.8502452,0.0,2.987610805668668,298.15
573222.0385285281,2.8552871,0.0,2.987610805668668,298.15
573222.1765285432,2.8603685,0.0,2.987610805668668,298.15
573222.3105285575,2.865371,0.0,2.987610805668668,298.15
573222.4505285723,2.8704128,0.0,2.987610805668668,298.15
573222.5945285857,2.8754153,0.0,2.987610805668668,298.15
573222.7365286015,2.8804178,0.0,2.987610805668668,298.15
573222.882528617,2.8854203,0.0,2.987610805668668,298.15
573223.0285286326,2.8904228,0.0,2.987610805668668,298.15
573223.1785286479,2.8955829,0.0,2.987610805668668,298.15
573223.3325286638,2.9006248,0.0,2.987610805668668,298.15
573223.4865286797,2.9056273,0.0,2.987610805668668,298.15
573223.642528696,2.9106297,0.0,2.987610805668668,298.15
573223.7985287122,2.9157109,0.0,2.987610805668668,298.15
573223.9645287301,2.920871,0.0,2.987610805668668,298.15
573224.1245287466,2.9258735,0.0,2.987610805668668,298.15
573224.2945287637,2.930876,0.0,2.987610805668668,298.15
573224.4585287813,2.9359179,0.0,2.987610805668668,298.15
573224.6305287993,2.9409597,0.0,2.987610805668668,298.15
573224.8005288169,2.9459622,0.0,2.987610805668668,298.15
573224.9745288342,2.951004,0.0,2.987610805668668,298.15
573225.1505288538,2.9560854,0.0,2.987610805668668,298.15
573225.3325288724,2.9610879,0.0,2.987610805668668,298.15
573225.5105288913,2.9662085,0.0,2.987610805668668,298.15
573225.7005289113,2.971211,0.0,2.987610805668668,298.15
573225.8865289306,2.9762135,0.0,2.987610805668668,298.15
573226.0765289506,2.9812946,0.0,2.987610805668668,298.15
573226.2705289703,2.986376,0.0,2.987610805668668,298.15
573226.4645289909,2.9914179,0.0,2.987610805668668,298.15
573226.66052901,2.9964204,0.0,2.987610805668668,298.15
573226.8605290316,3.0014229,0.0,2.987610805668668,298.15
573227.0645290532,3.0064254,0.0,2.987610805668668,298.15
573227.2685290743,3.0114279,0.0,2.987610805668668,298.15
573227.4765290953,3.0164697,0.0,2.987610805668668,298.15
573227.6865291181,3.0214722,0.0,2.987610805668668,298.15
573227.9025291409,3.0264747,0.0,2.987610805668668,298.15
573228.1205291636,3.0314772,0.0,2.987610805668668,298.15
573228.3385291863,3.0365191,0.0,2.987610805668668,298.15
573228.5645292096,3.0415215,0.0,2.987610805668668,298.15
573228.7865292318,3.046524,0.0,2.987610805668668,298.15
573229.0205292571,3.0515265,0.0,2.987610805668668,298.15
573229.2545292815,3.0565684,0.0,2.987610805668668,298.15
573229.4925293066,3.0616496,0.0,2.987610805668668,298.15
573229.732529331,3.0666521,0.0,2.987610805668668,298.15
573229.9765293561,3.0717335,0.0,2.987610805668668,298.15
573230.2285293825,3.076736,0.0,2.987610805668668,298.15
573230.4805294089,3.0818172,0.0,2.987610805668668,298.15
573230.736529436,3.086859,0.0,2.987610805668668,298.15
573230.992529463,3.0918615,0.0,2.987610805668668,298.15
573231.2545294901,3.096864,0.0,2.987610805668668,298.15
573231.5245295186,3.1019454,0.0,2.987610805668668,298.15
573231.7985295467,3.1069479,0.0,2.987610805668668,298.15
573232.0645295747,3.1119504,0.0,2.987610805668668,298.15
573232.346529603,3.1169922,0.0,2.987610805668668,298.15
573232.632529634,3.1220341,0.0,2.987610805668668,298.15
573232.9185296632,3.1270366,0.0,2.987610805668668,298.15
573233.2125296947,3.1321967,0.0,2.987610805668668,298.15
573233.5145297265,3.1371992,0.0,2.987610805668668,298.15
573233.8145297572,3.142241,0.0,2.987610805668668,298.15
573234.1145297885,3.1472828,0.0,2.987610805668668,298.15
573234.4345298221,3.152364,0.0,2.987610805668668,298.15
573234.7485298547,3.1573665,0.0,2.987610805668668,298.15
573235.068529888,3.1624084,0.0,2.987610805668668,298.15
573235.3985299226,3.1674504,0.0,2.987610805668668,298.15
573235.7225299552,3.1725316,0.0,2.987610805668668,298.15
573236.066529992,3.1775341,0.0,2.987610805668668,298.15
573236.4065300263,3.1825759,0.0,2.987610805668668,298.15
573236.7525300635,3.1875784,0.0,2.987610805668668,298.15
573237.1045300998,3.1925809,0.0,2.987610805668668,298.15
573237.4585301373,3.1976228,0.0,2.987610805668668,298.15
573237.8245301759,3.2026253,0.0,2.987610805668668,298.15
573238.1845302132,3.2076278,0.0,2.987610805668668,298.15
573238.5585302524,3.2126303,0.0,2.987610805668668,298.15
573238.9365302916,3.2176328,0.0,2.987610805668668,298.15
573239.3205303317,3.2226353,0.0,2.987610805668668,298.15
573239.7165303733,3.2276378,0.0,2.987610805668668,298.15
573240.1085304134,3.2326796,0.0,2.987610805668668,298.15
573240.516530456,3.2377608,0.0,2.987610805668668,298.15
573240.9325305,3.2428815,0.0,2.987610805668668,298.15
573241.3565305434,3.2479627,0.0,2.987610805668668,298.15
573241.7925305888,3.2530835,0.0,2.987610805668668,298.15
573242.2305306345,3.2581646,0.0,2.987610805668668,298.15
573242.6765306816,3.2632854,0.0,2.987610805668668,298.15
573243.1165307276,3.2682879,0.0,2.987610805668668,298.15
573243.582530776,3.2733297,0.0,2.987610805668668,298.15
573244.0465308242,3.2783716,0.0,2.987610805668668,298.15
573244.5245308746,3.283453,0.0,2.987610805668668,298.15
573245.000530924,3.2884555,0.0,2.987610805668668,298.15
573245.4745309725,3.293458,0.0,2.987610805668668,298.15
573245.9805310257,3.2984605,0.0,2.987610805668668,298.15
573246.4805310778,3.3035417,0.0,2.987610805668668,298.15
573247.0025311327,3.3085442,0.0,2.987610805668668,298.15
573247.5265311878,3.3136647,0.0,2.987610805668668,298.15
573248.0545312427,3.3186672,0.0,2.987610805668668,298.15
573248.6045312993,3.3236697,0.0,2.987610805668668,298.15
573249.1565313563,3.3287117,0.0,2.987610805668668,298.15
573249.7245314158,3.3337929,0.0,2.987610805668668,298.15
573250.3005314767,3.3388348,0.0,2.987610805668668,298.15
573250.8865315383,3.3438766,0.0,2.987610805668668,298.15
573251.4965316018,3.3488791,0.0,2.987610805668668,298.15
573252.1045316644,3.3538816,0.0,2.987610805668668,298.15
573252.7165317293,3.3588841,0.0,2.987610805668668,298.15
573253.3605317958,3.3638866,0.0,2.987610805668668,298.15
573254.0125318645,3.3688891,0.0,2.987610805668668,298.15
573254.6865319344,3.3739309,0.0,2.987610805668668,298.15
573255.364532005,3.3789728,0.0,2.987610805668668,298.15
573256.0705320789,3.3839753,0.0,2.987610805668668,298.15
573256.7805321533,3.3889778,0.0,2.987610805668668,298.15
573257.5245322306,3.3940196,0.0,2.987610805668668,298.15
573258.2805323098,3.399101,0.0,2.987610805668668,298.15
573259.0765323928,3.4041429,0.0,2.987610805668668,298.15
573259.8825324764,3.4091847,0.0,2.987610805668668,298.15
573260.7025325624,3.4141872,0.0,2.987610805668668,298.15
573261.5665326519,3.419229,0.0,2.987610805668668,298.15
573262.4545327444,3.4242315,0.0,2.987610805668668,298.15
573263.3725328406,3.4292734,0.0,2.987610805668668,298.15
573264.3165329387,3.4342759,0.0,2.987610805668668,298.15
573265.3005330414,3.4393179,0.0,2.987610805668668,298.15
573266.3405331504,3.4443202,0.0,2.987610805668668,298.15
573267.4305332638,3.4494016,0.0,2.987610805668668,298.15
573268.5745333834,3.4544041,0.0,2.987610805668668,298.15
573269.7705335077,3.4594853,0.0,2.987610805668668,298.15
573271.0345336385,3.4645271,0.0,2.987610805668668,298.15
573272.3845337806,3.4695692,0.0,2.987610805668668,298.15
573273.836533932,3.4745715,0.0,2.987610805668668,298.15
573275.3585340902,3.479574,0.0,2.987610805668668,298.15
573277.0105342632,3.4845765,0.0,2.987610805668668,298.15
573278.8045344502,3.489579,0.0,2.987610805668668,298.15
573280.7705346551,3.4945815,0.0,2.987610805668668,298.15
573282.950534883,3.4996233,0.0,2.987610805668668,298.15
573285.4085351378,3.5046258,0.0,2.987610805668668,298.15
573288.2305354327,3.5097072,0.0,2.987610805668668,298.15
573291.4525357699,3.5147097,0.0,2.987610805668668,298.15
573295.154536156,3.5197122,0.0,2.987610805668668,298.15
573299.6365366234,3.524754,0.0,2.987610805668668,298.15
573305.1485371981,3.5297565,0.0,2.987610805668668,298.15
573311.986537911,3.5347984,0.0,2.987610805668668,298.15
573320.8605388366,3.5398009,0.0,2.987610805668668,298.15
573332.6265400641,3.5448034,0.0,2.987610805668668,298.15
573348.7145417426,3.5498059,0.0,2.987610805668668,298.15
573371.1585440822,3.5548084,0.0,2.987610805668668,298.15
573403.6145474687,3.5598109,0.0,2.987610805668668,298.15
573451.3985524531,3.5648134,0.0,2.987610805668668,298.15
573525.0045601306,3.5698159,0.0,2.987610805668668,298.15
573643.6705725081,3.5748184,0.0,2.987610805668668,298.15
573763.6705850251,3.5777726,0.0,2.987610805668668,298.15
573883.6705975421,3.5799389,0.0,2.987610805668668,298.15
574003.670610059,3.5814753,0.0,2.987610805668668,298.15
574123.670622576,3.5827751,0.0,2.987610805668668,298.15
574243.670635093,3.5837204,0.0,2.987610805668668,298.15
574363.67064761,3.5845082,0.0,2.987610805668668,298.15
574483.670660127,3.5851383,0.0,2.987610805668668,298.15
574603.6706726439,3.5856504,0.0,2.987610805668668,298.15
574723.6706851609,3.5860837,0.0,2.987610805668668,298.15
574843.6706976779,3.5864775,0.0,2.987610805668668,298.15
574963.6707101949,3.586832,0.0,2.987610805668668,298.15
