Time [s],Current [mA],Discharge capacity [A.h],Voltage [V],Absolute error [V]
15648,0,0.0029876,2.9426,0.16937
15649,0,0.0029876,2.9476,0.1694
15649,0,0.0029876,2.9526,0.16945
15649,0,0.0029876,2.9575,0.16951
15650,0,0.0029876,2.9626,0.16964
15650,0,0.0029876,2.9676,0.16957
15650,0,0.0029876,2.9726,0.16963
15650,0,0.0029876,2.9775,0.16975
15651,0,0.0029876,2.9827,0.16965
15651,0,0.0029876,2.9877,0.16962
15651,0,0.0029876,2.9928,0.16962
15652,0,0.0029876,2.9979,0.16953
15652,0,0.0029876,3.0029,0.16966
15652,0,0.0029876,3.0081,0.16948
15653,0,0.0029876,3.0131,0.16949
15653,0,0.0029876,3.0182,0.16941
15653,0,0.0029876,3.0232,0.16938
15654,0,0.0029876,3.0282,0.16942
15654,0,0.0029876,3.0334,0.16927
15654,0,0.0029876,3.0383,0.16932
15655,0,0.0029876,3.0434,0.16927
15655,0,0.0029876,3.0484,0.16924
15656,0,0.0029876,3.0534,0.16922
15656,0,0.0029876,3.0585,0.16914
15656,0,0.0029876,3.0635,0.16923
15657,0,0.0029876,3.0686,0.1692
15657,0,0.0029876,3.0737,0.16922
15658,0,0.0029876,3.0788,0.16919
15658,0,0.0029876,3.0839,0.16916
15659,0,0.0029876,3.089,0.16919
15659,0,0.0029876,3.094,0.16924
15659,0,0.0029876,3.099,0.16931
15660,0,0.0029876,3.1041,0.16923
15660,0,0.0029876,3.1091,0.16928
15661,0,0.0029876,3.1141,0.16933
15661,0,0.0029876,3.119,0.16944
15662,0,0.0029876,3.1238,0.16962
15662,0,0.0029876,3.1289,0.16961
15663,0,0.0029876,3.1337,0.16982
15663,0,0.0029876,3.1387,0.16985
15664,0,0.0029876,3.1436,0.17008
15664,0,0.0029876,3.1484,0.17026
15665,0,0.0029876,3.1533,0.17033
15665,0,0.0029876,3.1582,0.17054
15666,0,0.0029876,3.163,0.17077
15667,0,0.0029876,3.1679,0.17098
15667,0,0.0029876,3.1727,0.17122
15668,0,0.0029876,3.1775,0.17135
15668,0,0.0029876,3.1823,0.1716
15669,0,0.0029876,3.187,0.17193
15670,0,0.0029876,3.1918,0.17213
15670,0,0.0029876,3.1965,0.17242
15671,0,0.0029876,3.2013,0.17267
15672,0,0.0029876,3.206,0.17301
15672,0,0.0029876,3.2107,0.17324
15673,0,0.0029876,3.2154,0.17358
15674,0,0.0029876,3.2202,0.17387
15675,0,0.0029876,3.2249,0.17423
15675,0,0.0029876,3.2297,0.17444
15676,0,0.0029876,3.2345,0.17471
15677,0,0.0029876,3.2392,0.17502
15678,0,0.0029876,3.244,0.17523
15679,0,0.0029876,3.2488,0.17542
15680,0,0.0029876,3.2536,0.17564
15681,0,0.0029876,3.2585,0.17582
15682,0,0.0029876,3.2633,0.17599
15683,0,0.0029876,3.2683,0.17601
15684,0,0.0029876,3.2734,0.17605
15685,0,0.0029876,3.2785,0.17592
15686,0,0.0029876,3.2837,0.17583
15687,0,0.0029876,3.2889,0.17562
15689,0,0.0029876,3.2943,0.17523
15690,0,0.0029876,3.2999,0.17464
15692,0,0.0029876,3.3056,0.17402
15693,0,0.0029876,3.3114,0.17317
15695,0,0.0029876,3.3175,0.1721
15697,0,0.0029876,3.3238,0.17078
15699,0,0.0029876,3.3304,0.16918
15702,0,0.0029876,3.3375,0.1671
15705,0,0.0029876,3.3451,0.16457
15708,0,0.0029876,3.3532,0.16147
15711,0,0.0029876,3.3618,0.15788
15716,0,0.0029876,3.3713,0.15341
15721,0,0.0029876,3.3819,0.14786
15728,0,0.0029876,3.3934,0.14137
15737,0,0.0029876,3.4064,0.13343
15749,0,0.0029876,3.4207,0.12412
15765,0,0.0029876,3.4364,0.11343
15787,0,0.0029876,3.4531,0.1017
15820,0,0.0029876,3.4706,0.0892
15868,0,0.0029876,3.4882,0.076583
15941,0,0.0029876,3.5057,0.064142
16060,0,0.0029876,3.5227,0.052118
16180,0,0.0029876,3.5335,0.044243
16300,0,0.0029876,3.5411,0.038868
16420,0,0.0029876,3.5467,0.034756
16540,0,0.0029876,3.5511,0.031671
16660,0,0.0029876,3.5546,0.029111
16780,0,0.0029876,3.5575,0.027026
16900,0,0.0029876,3.5599,0.025267
17020,0,0.0029876,3.5619,0.023764
17140,0,0.0029876,3.5636,0.022474
17260,0,0.0029876,3.5651,0.02139
17380,0,0.0029876,3.5664,0.020462
