Time [s],Current [mA],Discharge capacity [A.h],Voltage [V],Absolute error [V]
30946,0.34393,0.0029564,3.2735,0.066875
30954,0.34393,0.0029572,3.268,0.06641
30961,0.34393,0.0029579,3.2624,0.065814
30969,0.34393,0.0029587,3.2568,0.065188
30977,0.34393,0.0029594,3.2512,0.064572
30984,0.34393,0.0029601,3.2456,0.064032
30992,0.34393,0.0029608,3.2399,0.063309
30999,0.34393,0.0029615,3.2342,0.062632
31006,0.34393,0.0029622,3.2284,0.061881
31013,0.34393,0.0029629,3.2227,0.061202
31020,0.34393,0.0029635,3.2171,0.060561
31027,0.34393,0.0029642,3.2113,0.059757
31034,0.34393,0.0029648,3.2056,0.05919
31040,0.34393,0.0029654,3.1997,0.058361
31047,0.34393,0.0029661,3.1939,0.057577
31053,0.34393,0.0029667,3.1882,0.056803
31059,0.34393,0.0029672,3.1826,0.056269
31065,0.34393,0.0029678,3.1769,0.055543
31071,0.34393,0.0029684,3.1712,0.054889
31077,0.34393,0.002969,3.1653,0.05403
31083,0.34393,0.0029695,3.1595,0.053267
31089,0.34393,0.0029701,3.1537,0.052451
31094,0.34393,0.0029706,3.148,0.051769
31100,0.34393,0.0029711,3.1422,0.050969
31105,0.34393,0.0029717,3.1364,0.050124
31111,0.34393,0.0029722,3.1306,0.049391
31116,0.34393,0.0029727,3.1247,0.048488
31121,0.34392,0.0029732,3.119,0.047779
31127,0.34393,0.0029737,3.1132,0.047013
31132,0.34393,0.0029742,3.1074,0.046206
31137,0.34393,0.0029747,3.1017,0.045458
31142,0.34393,0.0029751,3.0958,0.044591
31147,0.34393,0.0029756,3.0901,0.043874
31152,0.34393,0.0029761,3.0842,0.043014
31156,0.34393,0.0029765,3.0785,0.042274
31161,0.34393,0.002977,3.0728,0.04158
31166,0.34393,0.0029774,3.067,0.040772
31170,0.34393,0.0029779,3.0612,0.039994
31175,0.34393,0.0029783,3.0554,0.039233
31179,0.34393,0.0029787,3.0497,0.038568
31184,0.34393,0.0029792,3.044,0.037805
31188,0.34393,0.0029796,3.0382,0.037065
31193,0.34393,0.00298,3.0324,0.036296
31197,0.34393,0.0029804,3.0268,0.035626
31201,0.34393,0.0029808,3.0211,0.03497
31205,0.34393,0.0029812,3.0154,0.034308
31209,0.34393,0.0029816,3.0097,0.033612
31213,0.34393,0.002982,3.0041,0.032942
31217,0.34393,0.0029824,2.9984,0.03229
31221,0.34393,0.0029828,2.9929,0.031814
31225,0.34393,0.0029831,2.9871,0.031074
31229,0.34393,0.0029835,2.9815,0.030512
31233,0.34393,0.0029839,2.9759,0.029932
31237,0.34393,0.0029842,2.9703,0.029326
31241,0.34393,0.0029846,2.9647,0.028774
31244,0.34393,0.002985,2.9593,0.028358
31248,0.34393,0.0029853,2.9537,0.027795
31252,0.34393,0.0029857,2.9483,0.02731
31256,0.34393,0.002986,2.9426,0.026676
31259,0.34393,0.0029864,2.9372,0.026246
31263,0.34393,0.0029867,2.9316,0.025688
31266,0.34393,0.002987,2.9262,0.025236
31270,0.34393,0.0029874,2.9207,0.024769
31273,0.34393,0.0029877,2.9152,0.024231
31277,0.34393,0.002988,2.9097,0.02381
31280,0.34393,0.0029884,2.9042,0.023277
31283,0.34393,0.0029887,2.8988,0.022868
31287,0.34393,0.002989,2.8934,0.022459
31290,0.34393,0.0029893,2.888,0.02204
31293,0.34393,0.0029896,2.8826,0.02165
31297,0.34393,0.0029899,2.8771,0.021202
31300,0.34393,0.0029903,2.8718,0.020933
31303,0.34393,0.0029906,2.8662,0.020376
31306,0.34393,0.0029909,2.8609,0.020028
31310,0.34393,0.0029912,2.8555,0.01963
31313,0.34393,0.0029915,2.8501,0.019354
31316,0.34393,0.0029918,2.8447,0.018973
31319,0.34393,0.0029921,2.8393,0.018606
31322,0.34393,0.0029924,2.834,0.018238
31325,0.34393,0.0029927,2.8286,0.0179
31328,0.34393,0.002993,2.8234,0.017623
31331,0.34393,0.0029932,2.818,0.017239
31334,0.34393,0.0029935,2.8127,0.016926
31337,0.34393,0.0029938,2.8074,0.016707
31340,0.34393,0.0029941,2.802,0.016361
31343,0.34393,0.0029944,2.7967,0.016091
31346,0.34393,0.0029947,2.7915,0.015876
31349,0.34393,0.0029949,2.7862,0.01558
31352,0.34393,0.0029952,2.781,0.015385
31355,0.34393,0.0029955,2.7758,0.015172
31357,0.34393,0.0029957,2.7706,0.015036
31360,0.34393,0.002996,2.7653,0.014785
31363,0.34393,0.0029963,2.7601,0.0146
31366,0.34393,0.0029965,2.755,0.014433
31368,0.34393,0.0029968,2.7498,0.014282
31371,0.34393,0.0029971,2.7446,0.014148
31374,0.34393,0.0029973,2.7395,0.014043
31377,0.34393,0.0029976,2.7343,0.013838
31379,0.34393,0.0029978,2.7293,0.013827
31382,0.34393,0.0029981,2.7242,0.013701
31385,0.34393,0.0029984,2.7189,0.013497
31387,0.34393,0.0029986,2.7138,0.013374
31390,0.34393,0.0029989,2.7088,0.013324
31393,0.34393,0.0029991,2.7037,0.013209
31395,0.34393,0.0029994,2.6986,0.013156
31398,0.34393,0.0029996,2.6934,0.01304
31400,0.34393,0.0029999,2.6884,0.013003
31403,0.34393,0.0030001,2.6833,0.012945
31406,0.34393,0.0030003,2.6782,0.012879
31408,0.34393,0.0030006,2.6733,0.012941
31411,0.34393,0.0030008,2.6682,0.012863
31413,0.34393,0.0030011,2.6631,0.012845
31416,0.34393,0.0030013,2.6581,0.012866
31418,0.34393,0.0030016,2.6531,0.012901
31421,0.34393,0.0030018,2.6481,0.012899
31423,0.34393,0.003002,2.6431,0.012924
31426,0.34393,0.0030023,2.6381,0.012937
31428,0.34393,0.0030025,2.6332,0.01299
31431,0.34393,0.0030027,2.6283,0.013067
31433,0.34393,0.003003,2.6233,0.013089
31435,0.34393,0.0030032,2.6183,0.013145
31438,0.34393,0.0030034,2.6135,0.013327
31440,0.34393,0.0030037,2.6085,0.01338
31443,0.34393,0.0030039,2.6036,0.013565
31445,0.34393,0.0030041,2.5987,0.013631
31448,0.34393,0.0030044,2.5937,0.013715
31450,0.34393,0.0030046,2.5889,0.013867
31452,0.34393,0.0030048,2.5839,0.013869
31455,0.34393,0.0030051,2.579,0.014062
31457,0.34393,0.0030053,2.5742,0.014207
31460,0.34393,0.0030055,2.5693,0.014349
31462,0.34393,0.0030057,2.5644,0.01451
31464,0.34393,0.003006,2.5595,0.014595
31467,0.34393,0.0030062,2.5547,0.014771
31469,0.34393,0.0030064,2.5498,0.01491
31472,0.34393,0.0030067,2.545,0.015023
31474,0.34393,0.0030069,2.5401,0.015181
31476,0.34393,0.0030071,2.5352,0.01531
31479,0.34393,0.0030073,2.5303,0.015456
31481,0.34393,0.0030076,2.5255,0.015628
31483,0.34393,0.0030078,2.5206,0.01579
31486,0.34393,0.003008,2.5159,0.01596
31486,0.34389,0.003008,2.5159,0.015879
31486,0.32579,0.003008,2.5164,0.0029308
31486,0,0.003008,2.5278,0.0090843
31486,0,0.003008,2.5286,0.0047684
31486,0,0.003008,2.5294,0.00040785
31486,0,0.003008,2.5304,0.0038131
31486,0,0.003008,2.5315,0.0077726
31486,0,0.003008,2.5326,0.011667
31486,0,0.003008,2.5338,0.015502
31486,0,0.003008,2.5351,0.01924
31486,0,0.003008,2.5365,0.022998
31486,0,0.003008,2.5379,0.026573
31487,0,0.003008,2.5395,0.030085
31487,0,0.003008,2.5411,0.033579
31487,0,0.003008,2.5428,0.036924
31487,0,0.003008,2.5445,0.040173
31487,0,0.003008,2.5463,0.043402
31487,0,0.003008,2.5482,0.046533
31487,0,0.003008,2.5501,0.04962
31487,0,0.003008,2.5522,0.052684
31487,0,0.003008,2.5543,0.055609
31488,0,0.003008,2.5565,0.05844
31488,0,0.003008,2.5586,0.061276
31488,0,0.003008,2.5608,0.064058
31488,0,0.003008,2.5631,0.06679
31488,0,0.003008,2.5655,0.069433
31488,0,0.003008,2.5678,0.072111
31488,0,0.003008,2.5703,0.074735
31489,0,0.003008,2.5728,0.077219
31489,0,0.003008,2.5754,0.079675
31489,0,0.003008,2.5779,0.082104
31489,0,0.003008,2.5806,0.084495
31489,0,0.003008,2.5833,0.086903
31489,0,0.003008,2.586,0.089177
31490,0,0.003008,2.5887,0.091423
31490,0,0.003008,2.5915,0.093683
31490,0,0.003008,2.5944,0.095823
31490,0,0.003008,2.5973,0.097885
31490,0,0.003008,2.6003,0.10003
31491,0,0.003008,2.6033,0.10201
31491,0,0.003008,2.6064,0.10398
31491,0,0.003008,2.6094,0.10601
31491,0,0.003008,2.6125,0.10794
31491,0,0.003008,2.6157,0.1098
31492,0,0.003008,2.6189,0.11157
31492,0,0.003008,2.6222,0.11338
31492,0,0.003008,2.6255,0.11515
31492,0,0.003008,2.6287,0.11689
31492,0,0.003008,2.6321,0.11851
31493,0,0.003008,2.6356,0.12014
31493,0,0.003008,2.639,0.12168
31493,0,0.003008,2.6425,0.12319
31493,0,0.003008,2.646,0.12473
31494,0,0.003008,2.6496,0.12622
31494,0,0.003008,2.6532,0.12763
31494,0,0.003008,2.6568,0.12912
31494,0,0.003008,2.6606,0.13037
31495,0,0.003008,2.6643,0.13172
31495,0,0.003008,2.668,0.13304
31495,0,0.003008,2.6718,0.13428
31495,0,0.003008,2.6756,0.13546
31496,0,0.003008,2.6795,0.13659
31496,0,0.003008,2.6833,0.13771
31496,0,0.003008,2.6872,0.13884
31496,0,0.003008,2.6912,0.13988
31497,0,0.003008,2.6952,0.14096
31497,0,0.003008,2.6993,0.14191
31497,0,0.003008,2.7033,0.14286
31498,0,0.003008,2.7075,0.14381
31498,0,0.003008,2.7116,0.14466
31498,0,0.003008,2.7157,0.14556
31499,0,0.003008,2.72,0.14646
31499,0,0.003008,2.7242,0.14723
31499,0,0.003008,2.7284,0.14806
31500,0,0.003008,2.7327,0.14874
31500,0,0.003008,2.7371,0.14941
31500,0,0.003008,2.7413,0.15019
31501,0,0.003008,2.7456,0.1509
31501,0,0.003008,2.75,0.15153
31501,0,0.003008,2.7543,0.15223
31502,0,0.003008,2.7588,0.15276
31502,0,0.003008,2.7634,0.15326
31502,0,0.003008,2.7677,0.15388
31503,0,0.003008,2.7722,0.15441
31503,0,0.003008,2.7767,0.15489
31503,0,0.003008,2.7813,0.15535
31504,0,0.003008,2.7859,0.15581
31504,0,0.003008,2.7903,0.15632
31505,0,0.003008,2.795,0.15672
31505,0,0.003008,2.7996,0.15711
31505,0,0.003008,2.8043,0.15751
31506,0,0.003008,2.809,0.15778
31506,0,0.003008,2.8136,0.15817
31507,0,0.003008,2.8183,0.15859
31507,0,0.003008,2.8231,0.15878
31507,0,0.003008,2.8277,0.15919
31508,0,0.003008,2.8326,0.15932
31508,0,0.003008,2.8373,0.1596
31509,0,0.003008,2.842,0.15985
31509,0,0.003008,2.8468,0.1601
31510,0,0.003008,2.8516,0.16032
31510,0,0.003008,2.8564,0.16046
31511,0,0.003008,2.8613,0.16063
31511,0,0.003008,2.866,0.16092
31512,0,0.003008,2.871,0.16098
31512,0,0.003008,2.8759,0.16112
31513,0,0.003008,2.8808,0.16124
31513,0,0.003008,2.8857,0.1614
31514,0,0.003008,2.8906,0.16152
31514,0,0.003008,2.8955,0.16164
31515,0,0.003008,2.9004,0.16172
31515,0,0.003008,2.9054,0.16176
31516,0,0.003008,2.9103,0.16189
31516,0,0.003008,2.9154,0.16184
31517,0,0.003008,2.9204,0.16182
31517,0,0.003008,2.9253,0.16187
31518,0,0.003008,2.9302,0.16198
31519,0,0.003008,2.9353,0.16199
31519,0,0.003008,2.9403,0.16195
31520,0,0.003008,2.9453,0.16201
31520,0,0.003008,2.9504,0.16199
31521,0,0.003008,2.9554,0.16203
31522,0,0.003008,2.9604,0.16203
31522,0,0.003008,2.9653,0.16205
31523,0,0.003008,2.9704,0.16202
31524,0,0.003008,2.9755,0.16201
31524,0,0.003008,2.9806,0.16192
31525,0,0.003008,2.9857,0.16189
31526,0,0.003008,2.9908,0.16187
31526,0,0.003008,2.9958,0.16188
31527,0,0.003008,3.0009,0.16186
31528,0,0.003008,3.0059,0.16181
31529,0,0.003008,3.0109,0.16179
31529,0,0.003008,3.016,0.16174
31530,0,0.003008,3.021,0.1618
31531,0,0.003008,3.026,0.16177
31532,0,0.003008,3.0311,0.16174
31532,0,0.003008,3.0362,0.16169
31533,0,0.003008,3.0412,0.16176
31534,0,0.003008,3.0462,0.1617
31535,0,0.003008,3.0512,0.16181
31536,0,0.003008,3.0562,0.1618
31537,0,0.003008,3.0611,0.1619
31537,0,0.003008,3.0661,0.16188
31538,0,0.003008,3.0711,0.16196
31539,0,0.003008,3.0761,0.16196
31540,0,0.003008,3.081,0.16209
31541,0,0.003008,3.086,0.1622
31542,0,0.003008,3.091,0.16226
31543,0,0.003008,3.0959,0.16233
31544,0,0.003008,3.1009,0.16242
31545,0,0.003008,3.1057,0.16258
31546,0,0.003008,3.1106,0.16274
31547,0,0.003008,3.1155,0.16283
31548,0,0.003008,3.1203,0.16304
31549,0,0.003008,3.1251,0.16329
31550,0,0.003008,3.1299,0.16345
31551,0,0.003008,3.1347,0.16365
31552,0,0.003008,3.1395,0.16388
31553,0,0.003008,3.1443,0.16412
31555,0,0.003008,3.149,0.16441
31556,0,0.003008,3.1537,0.16469
31557,0,0.003008,3.1585,0.16493
31558,0,0.003008,3.1631,0.16526
31560,0,0.003008,3.1679,0.16554
31561,0,0.003008,3.1725,0.16588
31562,0,0.003008,3.1772,0.16627
31563,0,0.003008,3.1818,0.1666
31565,0,0.003008,3.1865,0.16697
31566,0,0.003008,3.1911,0.16732
31568,0,0.003008,3.1957,0.16786
31569,0,0.003008,3.2005,0.16812
31571,0,0.003008,3.2051,0.16854
31572,0,0.003008,3.2097,0.16894
31574,0,0.003008,3.2144,0.16933
31575,0,0.003008,3.2189,0.16976
31577,0,0.003008,3.2235,0.17017
31579,0,0.003008,3.2282,0.17058
31580,0,0.003008,3.2328,0.17092
31582,0,0.003008,3.2374,0.17135
31584,0,0.003008,3.2421,0.17167
31586,0,0.003008,3.2468,0.172
31588,0,0.003008,3.2516,0.17227
31590,0,0.003008,3.2563,0.17253
31592,0,0.003008,3.2611,0.17276
31595,0,0.003008,3.2659,0.17295
31597,0,0.003008,3.2709,0.17297
31599,0,0.003008,3.2759,0.17299
31602,0,0.003008,3.2809,0.17302
31605,0,0.003008,3.2861,0.17276
31608,0,0.003008,3.2914,0.17248
31611,0,0.003008,3.2969,0.17196
31614,0,0.003008,3.3025,0.17136
31618,0,0.003008,3.3083,0.17057
31622,0,0.003008,3.3145,0.16939
31627,0,0.003008,3.321,0.16795
31632,0,0.003008,3.3277,0.16619
31637,0,0.003008,3.3351,0.16383
31644,0,0.003008,3.3428,0.16109
31652,0,0.003008,3.3514,0.15749
31661,0,0.003008,3.3609,0.15305
31673,0,0.003008,3.3714,0.14751
31687,0,0.003008,3.3833,0.14062
31707,0,0.003008,3.397,0.13205
31734,0,0.003008,3.4128,0.12125
31772,0,0.003008,3.4301,0.10894
31827,0,0.003008,3.4492,0.094877
31911,0,0.003008,3.469,0.080021
32031,0,0.003008,3.4877,0.06596
32151,0,0.003008,3.5003,0.056599
32271,0,0.003008,3.5096,0.04992
32391,0,0.003008,3.5167,0.044735
32511,0,0.003008,3.5225,0.040551
32631,0,0.003008,3.5272,0.037145
32751,0,0.003008,3.5312,0.034253
32871,0,0.003008,3.5346,0.031767
32991,0,0.003008,3.5376,0.029636
33111,0,0.003008,3.5402,0.027802
33231,0,0.003008,3.5424,0.026184
